City,Year,Brand,Car Name,Car model,Car Price,KM,Owner,Car Type,Car link
Pune,2017,Hyundai,Elite i20 ,Manual,"₹5,64,499","63,395 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-elite-i20-2017-cars-pune-1031557908/
Pune,2020,Hyundai,Creta  ,Automatic,"₹18,04,399","14,623 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-creta-2020-cars-mumbai-1035672663/
Pune,2017,Maruti,Baleno  ,Manual,"₹6,25,699","13,461 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2017-cars-pune-1033776360/
Pune,2015,Maruti,Baleno  ,Manual,"₹5,61,299","48,034 km",1st Owner,Diesel,https://www.cars24.com/buy-used-maruti-baleno-2015-cars-pune-1037546422/
Pune,2018,Maruti,Alto 800 ,Manual,"₹3,50,599","76,230 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-alto-800-2018-cars-pune-1064318169/
Pune,2017,Mahindra,TUV300  ,Manual,"₹7,40,399","39,297 km",1st Owner,Diesel,https://www.cars24.com/buy-used-mahindra-tuv300-2017-cars-pune-1036337403/
Pune,2019,Maruti,Baleno  ,Manual,"₹6,47,499","49,941 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2019-cars-pune-1068781460/
Pune,2017,Hyundai,Creta  ,Automatic,"₹12,14,599","67,537 km",2nd Owner,Diesel,https://www.cars24.com/buy-used-hyundai-creta-2017-cars-pune-10678992771/
Pune,2017,Hyundai,Grand i10 ,Manual,"₹5,55,999","12,357 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-2017-cars-pune-1069623460/
Pune,2017,Maruti,Baleno  ,Manual,"₹6,20,099","30,381 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2017-cars-pune-1033312263/
Pune,2018,Maruti,IGNIS  ,Manual,"₹4,46,799","13,022 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-maruti-ignis-2018-cars-pune-1036263908/
Pune,2017,Maruti,Baleno  ,Manual,"₹6,38,499","15,024 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2017-cars-pune-10610895775/
Pune,2018,Maruti,S Cross ,Manual,"₹8,61,799","50,195 km",2nd Owner,Diesel,https://www.cars24.com/buy-used-maruti-s-cross-2018-cars-pune-1066782765/
Pune,2015,Toyota,Innova  ,Manual,"₹9,70,699","1,48,149 km",1st Owner,Diesel,https://www.cars24.com/buy-used-toyota-innova-2015-cars-pune-1035409602/
Pune,2017,Maruti,IGNIS  ,Manual,"₹4,68,699","41,406 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-ignis-2017-cars-pune-1066813200/
Pune,2017,Maruti,Baleno  ,Manual,"₹6,34,099","35,019 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2017-cars-pune-1064773160/
Pune,2018,Ford,Figo Aspire ,Manual,"₹5,69,699","6,136 km",1st Owner,Petrol,https://www.cars24.com/buy-used-ford-figo-aspire-2018-cars-pune-1037993401/
Pune,2015,Maruti,Wagon R 1.0,Manual,"₹4,09,099","32,327 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2015-cars-pune-1064965467/
Pune,2020,Tata,ALTROZ  ,Manual,"₹8,26,499","22,160 km",1st Owner,Petrol,https://www.cars24.com/buy-used-tata-altroz-2020-cars-pune-1066904168/
Pune,2018,Hyundai,Verna  ,Automatic,"₹11,13,380","12,049 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-verna-2018-cars-pune-10666696796/
Pune,2017,Hyundai,Creta  ,Automatic,"₹11,23,299","48,139 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-creta-2017-cars-pune-1069092261/
Pune,2016,Maruti,Baleno  ,Automatic,"₹5,88,699","66,971 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2016-cars-pune-1035938640/
Pune,2019,Maruti,S Cross ,Manual,"₹9,23,699","22,000 km",1st Owner,Diesel,https://www.cars24.com/buy-used-maruti-s-cross-2019-cars-pune-1030073941/
Pune,2015,Hyundai,i20 Active ,Manual,"₹5,53,699","43,562 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-i20-active-2015-cars-pune-1065299468/
Pune,2018,Ford,Ecosport  ,Manual,"₹7,57,877","33,655 km",1st Owner,Petrol,https://www.cars24.com/buy-used-ford-ecosport-2018-cars-pune-1066784364/
Pune,2018,Maruti,Vitara Brezza ,Manual,"₹8,55,899","37,510 km",1st Owner,Diesel,https://www.cars24.com/buy-used-maruti-vitara-brezza-2018-cars-pune-1032289743/
Pune,2017,Maruti,Alto K10 ,Automatic,"₹4,00,099","18,855 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-alto-k10-2017-cars-pune-1063655160/
Pune,2017,Hyundai,Elite i20 ,Manual,"₹6,89,099","44,460 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-hyundai-elite-i20-2017-cars-pune-10607693797/
Pune,2017,Maruti,Wagon R 1.0,Manual,"₹4,51,399","24,837 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2017-cars-pune-1030656267/
Pune,2015,Maruti,Baleno  ,Manual,"₹5,58,499","44,174 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2015-cars-mumbai-1031650668/
Pune,2019,Maruti,Baleno  ,Manual,"₹7,07,899","42,127 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2019-cars-pune-10674696797/
Pune,2017,Hyundai,Grand i10 ,Manual,"₹4,99,199","43,601 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-2017-cars-mumbai-1034674860/
Pune,2018,Honda,City  ,Automatic,"₹10,58,899","54,522 km",1st Owner,Petrol,https://www.cars24.com/buy-used-honda-city-2018-cars-mumbai-1034870267/
Pune,2018,Ford,Ecosport  ,Manual,"₹10,38,999","43,371 km",1st Owner,Diesel,https://www.cars24.com/buy-used-ford-ecosport-2018-cars-pune-10608098779/
Pune,2015,Hyundai,Creta  ,Manual,"₹8,64,199","81,590 km",1st Owner,Diesel,https://www.cars24.com/buy-used-hyundai-creta-2015-cars-pune-1030946828/
Pune,2018,Maruti,Alto 800 ,Manual,"₹3,41,899","29,917 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-alto-800-2018-cars-pune-1068890761/
Pune,2018,Maruti,IGNIS  ,Manual,"₹5,34,899","8,280 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-ignis-2018-cars-mumbai-1033970166/
Pune,2020,Skoda,Rapid  ,Automatic,"₹12,44,299","9,272 km",1st Owner,Petrol,https://www.cars24.com/buy-used-skoda-rapid-2020-cars-pune-10624891772/
Pune,2017,Honda,BR-V  ,Automatic,"₹8,19,599","68,442 km",1st Owner,Petrol,https://www.cars24.com/buy-used-honda-br-v-2017-cars-pune-1033900366/
Pune,2019,Ford,Ecosport  ,Automatic,"₹9,90,699","34,762 km",1st Owner,Petrol,https://www.cars24.com/buy-used-ford-ecosport-2019-cars-pune-1062175565/
Pune,2020,KIA,SELTOS  ,Automatic,"₹19,11,499","8,305 km",1st Owner,Petrol,https://www.cars24.com/buy-used-kia-seltos-2020-cars-pune-10642894791/
Pune,2018,Ford,Ecosport  ,Manual,"₹7,99,899","19,706 km",1st Owner,Petrol,https://www.cars24.com/buy-used-ford-ecosport-2018-cars-pune-10681995713/
Pune,2018,Maruti,Baleno  ,Manual,"₹6,10,199","69,055 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2018-cars-pune-1069543760/
Pune,2021,Maruti,S Cross ,Manual,"₹10,60,333","8,228 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-s-cross-2021-cars-pune-1065366966/
Pune,2017,Hyundai,Elite i20 ,Manual,"₹6,97,299","43,067 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-hyundai-elite-i20-2017-cars-pune-10623797710/
Pune,2017,Hyundai,Grand i10 ,Manual,"₹5,32,299","24,409 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-2017-cars-pune-1068150868/
Pune,2020,MG,HECTOR  ,Automatic,"₹17,52,099","25,063 km",1st Owner,Petrol,https://www.cars24.com/buy-used-mg-hector-2020-cars-pune-1062763362/
Pune,2021,MG,HECTOR  ,Automatic,"₹19,15,499","12,272 km",1st Owner,Petrol,https://www.cars24.com/buy-used-mg-hector-2021-cars-pune-1068754663/
Pune,2019,Maruti,Baleno  ,Manual,"₹7,31,199","19,642 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2019-cars-pune-1067711066/
Pune,2017,Maruti,Vitara Brezza ,Manual,"₹7,81,199","44,742 km",1st Owner,Diesel,https://www.cars24.com/buy-used-maruti-vitara-brezza-2017-cars-pune-1033575306/
Pune,2018,Maruti,Ciaz  ,Manual,"₹8,24,899","28,523 km",1st Owner,Diesel,https://www.cars24.com/buy-used-maruti-ciaz-2018-cars-pune-1033861104/
Pune,2017,Hyundai,Creta  ,Automatic,"₹10,73,384","97,358 km",1st Owner,Diesel,https://www.cars24.com/buy-used-hyundai-creta-2017-cars-pune-1066042003/
