City,Year,Brand,Car Name,Car model,Car Price,KM,Owner,Car Type,Car link
Mumbai,2017,Honda,WR-V  ,Manual,"₹7,44,399","7,006 km",1st Owner,Petrol,https://www.cars24.com/buy-used-honda-wr-v-2017-cars-mumbai-1034724660/
Mumbai,2017,Maruti,Vitara Brezza ,Manual,"₹7,55,699","78,266 km",1st Owner,Diesel,https://www.cars24.com/buy-used-maruti-vitara-brezza-2017-cars-mumbai-1030585943/
Mumbai,2017,Maruti,Wagon R 1.0,Automatic,"₹4,46,799","47,072 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2017-cars-mumbai-10366192771/
Mumbai,2019,Honda,Amaze  ,Automatic,"₹8,14,099","13,164 km",1st Owner,Petrol,https://www.cars24.com/buy-used-honda-amaze-2019-cars-mumbai-1038338063/
Mumbai,2019,Maruti,S PRESSO ,Manual,"₹4,27,299","61,555 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-s-presso-2019-cars-mumbai-1031668063/
Mumbai,2017,Honda,WR-V  ,Manual,"₹7,44,399","46,201 km",1st Owner,Petrol,https://www.cars24.com/buy-used-honda-wr-v-2017-cars-mumbai-10324898772/
Mumbai,2019,MG,HECTOR  ,Automatic,"₹16,14,999","7,231 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-mg-hector-2019-cars-mumbai-1036409442/
Mumbai,2019,Maruti,Baleno  ,Manual,"₹7,88,099","10,356 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2019-cars-mumbai-1030690565/
Mumbai,2017,Ford,Ecosport  ,Manual,"₹7,26,999","30,575 km",1st Owner,Diesel,https://www.cars24.com/buy-used-ford-ecosport-2017-cars-mumbai-1039646104/
Mumbai,2016,Hyundai,Grand i10 ,Automatic,"₹5,10,599","71,122 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-2016-cars-mumbai-1038610060/
Mumbai,2018,Honda,WR-V  ,Manual,"₹7,67,599","25,660 km",1st Owner,Petrol,https://www.cars24.com/buy-used-honda-wr-v-2018-cars-mumbai-1034492747/
Mumbai,2018,Honda,City  ,Automatic,"₹10,51,799","33,613 km",1st Owner,Petrol,https://www.cars24.com/buy-used-honda-city-2018-cars-mumbai-1037937008/
Mumbai,2021,Maruti,Alto  ,Manual,"₹4,49,699","3,401 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-alto-2021-cars-mumbai-1030518367/
Mumbai,2018,Maruti,Ciaz  ,Manual,"₹9,09,499","56,836 km",1st Owner,Diesel,https://www.cars24.com/buy-used-maruti-ciaz-2018-cars-mumbai-1032924765/
Mumbai,2018,Ford,Figo Aspire ,Manual,"₹5,67,399","48,494 km",1st Owner,Diesel,https://www.cars24.com/buy-used-ford-figo-aspire-2018-cars-mumbai-1032772023/
Mumbai,2018,Honda,City  ,Automatic,"₹11,30,299","10,411 km",1st Owner,Petrol,https://www.cars24.com/buy-used-honda-city-2018-cars-mumbai-1035894462/
Mumbai,2016,Nissan,Terrano  ,Manual,"₹6,23,599","1,34,109 km",1st Owner,Diesel,https://www.cars24.com/buy-used-nissan-terrano-2016-cars-mumbai-1031075102/
Mumbai,2017,Maruti,Baleno  ,Manual,"₹6,46,699","40,567 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2017-cars-mumbai-1031120068/
Mumbai,2018,Hyundai,Creta  ,Automatic,"₹13,30,299","42,659 km",2nd Owner,Diesel,https://www.cars24.com/buy-used-hyundai-creta-2018-cars-mumbai-1035810347/
Mumbai,2019,Maruti,Baleno  ,Manual,"₹8,02,299","8,782 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2019-cars-mumbai-1030476568/
Mumbai,2019,Hyundai,VENUE  ,Manual,"₹9,59,199","26,191 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-hyundai-venue-2019-cars-mumbai-1032337267/
Mumbai,2017,Maruti,S Cross ,Manual,"₹7,63,199","58,498 km",1st Owner,Diesel,https://www.cars24.com/buy-used-maruti-s-cross-2017-cars-mumbai-1034071569/
Mumbai,2018,Tata,NEXON  ,Manual,"₹8,26,099","38,171 km",1st Owner,Petrol,https://www.cars24.com/buy-used-tata-nexon-2018-cars-mumbai-1030616667/
Mumbai,2019,Maruti,S Cross ,Manual,"₹10,79,999","24,639 km",1st Owner,Diesel,https://www.cars24.com/buy-used-maruti-s-cross-2019-cars-mumbai-1031991160/
Mumbai,2017,Maruti,S Cross ,Manual,"₹7,39,299","86,627 km",1st Owner,Diesel,https://www.cars24.com/buy-used-maruti-s-cross-2017-cars-mumbai-1037710262/
Mumbai,2020,KIA,SELTOS  ,Automatic,"₹16,82,799","13,868 km",1st Owner,Petrol,https://www.cars24.com/buy-used-kia-seltos-2020-cars-mumbai-1037264765/
Mumbai,2018,Hyundai,Verna  ,Automatic,"₹11,12,599","47,186 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-verna-2018-cars-mumbai-1039493740/
Mumbai,2017,Maruti,IGNIS  ,Manual,"₹4,95,799","21,057 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-ignis-2017-cars-mumbai-1039734564/
Mumbai,2017,Ford,Ecosport  ,Automatic,"₹7,66,499","30,212 km",1st Owner,Petrol,https://www.cars24.com/buy-used-ford-ecosport-2017-cars-mumbai-1034681600/
Mumbai,2018,Jeep,Compass  ,Automatic,"₹14,57,899","25,897 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-jeep-compass-2018-cars-mumbai-1034320221/
Mumbai,2017,Maruti,IGNIS  ,Manual,"₹4,53,099","40,312 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-ignis-2017-cars-mumbai-1035674040/
Mumbai,2020,KIA,SELTOS  ,Automatic,"₹18,92,957","12,331 km",1st Owner,Petrol,https://www.cars24.com/buy-used-kia-seltos-2020-cars-mumbai-1039212765/
Mumbai,2017,Maruti,Vitara Brezza ,Manual,"₹7,88,499","1,14,807 km",1st Owner,Diesel,https://www.cars24.com/buy-used-maruti-vitara-brezza-2017-cars-mumbai-1037323643/
Mumbai,2018,Hyundai,Verna  ,Automatic,"₹10,72,799","23,043 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-verna-2018-cars-mumbai-1038773503/
Mumbai,2018,Honda,WR-V  ,Manual,"₹7,86,599","42,503 km",1st Owner,Petrol,https://www.cars24.com/buy-used-honda-wr-v-2018-cars-mumbai-1039926048/
Mumbai,2019,Maruti,Ertiga  ,Automatic,"₹10,50,799","18,762 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-maruti-ertiga-2019-cars-mumbai-1034185868/
Mumbai,2012,Maruti,Swift Dzire ,Manual,"₹4,41,299","50,487 km",1st Owner,Diesel,https://www.cars24.com/buy-used-maruti-swift-dzire-2012-cars-mumbai-1036659643/
Mumbai,2014,Maruti,Swift  ,Manual,"₹3,88,599","56,830 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-maruti-swift-2014-cars-mumbai-1034812443/
Mumbai,2012,Maruti,Swift Dzire ,Manual,"₹4,01,499","1,62,410 km",1st Owner,Diesel,https://www.cars24.com/buy-used-maruti-swift-dzire-2012-cars-mumbai-1035399044/
Mumbai,2013,Maruti,Alto 800 ,Manual,"₹2,53,199","45,886 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-alto-800-2013-cars-mumbai-1033083860/
Mumbai,2016,Toyota,Innova Crysta ,Automatic,"₹14,86,559","74,162 km",1st Owner,Diesel,https://www.cars24.com/buy-used-toyota-innova-crysta-2016-cars-mumbai-1034520365/
Mumbai,2017,Mahindra,Scorpio  ,Manual,"₹12,46,499","52,077 km",2nd Owner,Diesel,https://www.cars24.com/buy-used-mahindra-scorpio-2017-cars-mumbai-1032978462/
Mumbai,2011,Hyundai,i20  ,Manual,"₹3,06,499","94,323 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-hyundai-i20-2011-cars-mumbai-1065037845/
Mumbai,2018,Toyota,Innova Crysta ,Manual,"₹18,14,599","38,559 km",1st Owner,Diesel,https://www.cars24.com/buy-used-toyota-innova-crysta-2018-cars-mumbai-1030029769/
Mumbai,2016,Maruti,Ertiga  ,Manual,"₹7,79,999","67,194 km",2nd Owner,Diesel,https://www.cars24.com/buy-used-maruti-ertiga-2016-cars-mumbai-1034955061/
Mumbai,2015,Maruti,Wagon R 1.0,Manual,"₹3,46,099","44,433 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2015-cars-mumbai-1037907960/
Mumbai,2016,Maruti,Ertiga  ,Manual,"₹8,46,699","58,181 km",1st Owner,Diesel,https://www.cars24.com/buy-used-maruti-ertiga-2016-cars-mumbai-1037029760/
Mumbai,2015,Maruti,Swift  ,Manual,"₹4,71,299","1,42,995 km",1st Owner,Diesel,https://www.cars24.com/buy-used-maruti-swift-2015-cars-mumbai-1037585841/
Mumbai,2019,Maruti,Swift  ,Manual,"₹6,61,799","21,299 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-swift-2019-cars-mumbai-10321293779/
Mumbai,2016,Hyundai,Grand i10 ,Manual,"₹4,75,199","6,972 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-2016-cars-mumbai-1065826720/
Mumbai,2011,Hyundai,i20  ,Manual,"₹3,19,899","40,485 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-i20-2011-cars-mumbai-10394798771/
Mumbai,2015,Toyota,Corolla Altis ,Manual,"₹6,94,899","77,971 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-toyota-corolla-altis-2015-cars-mumbai-1033082263/
Mumbai,2020,Tata,Tiago  ,Automatic,"₹6,03,499","87,351 km",1st Owner,Petrol,https://www.cars24.com/buy-used-tata-tiago-2020-cars-mumbai-10371595795/
Mumbai,2020,Renault,TRIBER  ,Automatic,"₹6,89,999","17,396 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-renault-triber-2020-cars-mumbai-10335892791/
Mumbai,2016,Volkswagen,Polo  ,Manual,"₹4,79,099","62,629 km",1st Owner,Petrol,https://www.cars24.com/buy-used-volkswagen-polo-2016-cars-mumbai-1030350164/
Mumbai,2016,Toyota,Innova Crysta ,Automatic,"₹19,03,099","53,914 km",1st Owner,Diesel,https://www.cars24.com/buy-used-toyota-innova-crysta-2016-cars-mumbai-1035630362/
Mumbai,2015,Maruti,Ritz  ,Manual,"₹3,23,699","51,486 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-maruti-ritz-2015-cars-mumbai-1033444969/
Mumbai,2019,Renault,TRIBER  ,Manual,"₹7,09,299","16,767 km",1st Owner,Petrol,https://www.cars24.com/buy-used-renault-triber-2019-cars-mumbai-10321991776/
Mumbai,2015,Maruti,Swift  ,Manual,"₹4,22,999","39,404 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-maruti-swift-2015-cars-mumbai-1033662569/
Mumbai,2016,Toyota,Corolla Altis ,Manual,"₹8,31,099","77,968 km",1st Owner,Petrol,https://www.cars24.com/buy-used-toyota-corolla-altis-2016-cars-mumbai-1036835662/
Mumbai,2018,Tata,Tiago  ,Manual,"₹4,93,235","12,199 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-tata-tiago-2018-cars-mumbai-1030844261/
Mumbai,2016,Honda,Brio  ,Manual,"₹3,67,099","59,581 km",1st Owner,Petrol,https://www.cars24.com/buy-used-honda-brio-2016-cars-mumbai-1039424369/
Mumbai,2013,Hyundai,Sonata  ,Automatic,"₹5,90,499","61,811 km",3rd Owner,Petrol,https://www.cars24.com/buy-used-hyundai-sonata-2013-cars-mumbai-1030574967/
Mumbai,2020,Maruti,New Wagon-R ,Manual,"₹6,52,899","11,696 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-new--wagon-r-2020-cars-mumbai-10305690717/
Mumbai,2015,Maruti,Wagon R 1.0,Manual,"₹3,62,199","5,738 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2015-cars-mumbai-1032943768/
Mumbai,2019,Mahindra,XUV500  ,Manual,"₹17,32,099","47,670 km",1st Owner,Diesel,https://www.cars24.com/buy-used-mahindra-xuv500-2019-cars-mumbai-1033413266/
Mumbai,2015,Hyundai,Elite i20 ,Manual,"₹5,48,899","24,819 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-elite-i20-2015-cars-mumbai-10325494774/
Mumbai,2014,Mercedes,Benz C Class,Automatic,"₹15,55,399","61,251 km",2nd Owner,Diesel,https://www.cars24.com/buy-used-mercedes-benz-c-class-2014-cars-mumbai-1031242765/
Mumbai,2021,Mahindra,XUV 3OO ,,"₹10,88,799","9,583 km",1st Owner,Petrol,https://www.cars24.com/buy-used-mahindra-xuv-3oo-2021-cars-mumbai-10365694775/
Mumbai,2018,Maruti,Swift  ,Manual,"₹6,86,499","30,280 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-swift-2018-cars-mumbai-10365798775/
Mumbai,2020,Toyota,URBAN CRUISER ,,"₹12,35,599","9,859 km",1st Owner,Petrol,https://www.cars24.com/buy-used-toyota-urban-cruiser-2020-cars-mumbai-1037266369/
Mumbai,2021,Hyundai,NEW SANTRO ,Manual,"₹5,78,099","2,371 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-new-santro-2021-cars-mumbai-1035456765/
Mumbai,2019,Ford,Ecosport  ,Manual,"₹7,83,599","30,786 km",1st Owner,Petrol,https://www.cars24.com/buy-used-ford-ecosport-2019-cars-mumbai-1033273323/
Mumbai,2014,Honda,Brio  ,Manual,"₹3,83,199","37,492 km",1st Owner,Petrol,https://www.cars24.com/buy-used-honda-brio-2014-cars-mumbai-1038945360/
Mumbai,2014,Maruti,Wagon R 1.0,Manual,"₹3,56,199","32,401 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2014-cars-mumbai-1033227360/
Mumbai,2015,Honda,City  ,Manual,"₹6,60,799","54,831 km",1st Owner,Petrol,https://www.cars24.com/buy-used-honda-city-2015-cars-mumbai-1035750564/
Mumbai,2014,Maruti,Celerio  ,Automatic,"₹3,96,899","17,629 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-celerio-2014-cars-mumbai-1037586068/
Mumbai,2019,Renault,TRIBER  ,Manual,"₹7,09,399","13,577 km",1st Owner,Petrol,https://www.cars24.com/buy-used-renault-triber-2019-cars-mumbai-1036016768/
Mumbai,2015,Maruti,Alto K10 ,Manual,"₹2,95,699","43,901 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-alto-k10-2015-cars-mumbai-1036378768/
Mumbai,2020,Maruti,Vitara Brezza ,Manual,"₹9,09,599","19,798 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-vitara-brezza-2020-cars-mumbai-1038466840/
Mumbai,2013,Honda,Amaze  ,Manual,"₹4,08,099","32,058 km",1st Owner,Petrol,https://www.cars24.com/buy-used-honda-amaze-2013-cars-mumbai-1037370069/
Mumbai,2013,Honda,Amaze  ,Manual,"₹4,20,399","12,742 km",1st Owner,Petrol,https://www.cars24.com/buy-used-honda-amaze-2013-cars-mumbai-1036498667/
Mumbai,2016,Hyundai,Elite i20 ,Manual,"₹5,95,059","32,735 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-elite-i20-2016-cars-mumbai-1032654560/
Mumbai,2019,MG,HECTOR  ,Automatic,"₹16,66,699","3,455 km",1st Owner,Petrol,https://www.cars24.com/buy-used-mg-hector-2019-cars-mumbai-1037996441/
Mumbai,2020,Honda,City  ,Manual,"₹10,53,299","14,609 km",1st Owner,Petrol,https://www.cars24.com/buy-used-honda-city-2020-cars-mumbai-1031561566/
Mumbai,2018,Hyundai,Grand i10 ,Manual,"₹6,17,699","8,472 km",1st Owner,Diesel,https://www.cars24.com/buy-used-hyundai-grand-i10-2018-cars-mumbai-1039513261/
Mumbai,2018,Hyundai,Elite i20 ,Manual,"₹5,86,699","29,445 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-elite-i20-2018-cars-mumbai-1037862062/
Mumbai,2021,Maruti,Vitara Brezza ,Manual,"₹9,99,799","2,361 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-vitara-brezza-2021-cars-mumbai-1031355966/
Mumbai,2018,Tata,Hexa  ,Manual,"₹11,27,499","90,026 km",1st Owner,Diesel,https://www.cars24.com/buy-used-tata-hexa-2018-cars-mumbai-1031458064/
Mumbai,2017,Maruti,Celerio  ,Manual,"₹4,52,599","24,459 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-celerio-2017-cars-mumbai-1030180069/
Mumbai,2015,Hyundai,Elite i20 ,Manual,"₹4,86,099","57,231 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-elite-i20-2015-cars-mumbai-1039448465/
Mumbai,2017,Hyundai,Grand i10 ,Manual,"₹4,99,699","7,430 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-2017-cars-mumbai-1033029266/
Mumbai,2016,Honda,Brio  ,Automatic,"₹5,35,399","42,877 km",1st Owner,Petrol,https://www.cars24.com/buy-used-honda-brio-2016-cars-mumbai-1034521760/
Mumbai,2018,Hyundai,Grand i10 ,Manual,"₹5,60,082","17,350 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-2018-cars-mumbai-1037766462/
Mumbai,2015,Hyundai,Eon  ,Manual,"₹3,22,599","33,019 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-eon-2015-cars-mumbai-1033638064/
Mumbai,2015,Hyundai,Elite i20 ,Manual,"₹5,64,799","23,283 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-elite-i20-2015-cars-mumbai-1034543364/
Mumbai,2015,Maruti,Ciaz  ,Manual,"₹5,49,617","67,695 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-maruti-ciaz-2015-cars-mumbai-10325490778/
Mumbai,2016,Hyundai,Elite i20 ,Manual,"₹5,48,699","21,655 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-elite-i20-2016-cars-mumbai-1031146260/
Mumbai,2016,Maruti,Baleno  ,Automatic,"₹6,67,899","69,468 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2016-cars-mumbai-1034418064/
Mumbai,2021,Honda,Jazz  ,Automatic,"₹10,09,399","4,550 km",1st Owner,Petrol,https://www.cars24.com/buy-used-honda-jazz-2021-cars-mumbai-10349294773/
Mumbai,2019,Honda,Amaze  ,Manual,"₹6,57,199","13,789 km",1st Owner,Petrol,https://www.cars24.com/buy-used-honda-amaze-2019-cars-mumbai-1033730860/
Mumbai,2018,Ford,Figo Aspire ,Manual,"₹5,81,099","31,896 km",2nd Owner,Diesel,https://www.cars24.com/buy-used-ford-figo-aspire-2018-cars-mumbai-1037698009/
Mumbai,2019,Maruti,Alto K10 ,Manual,"₹3,87,199","15,223 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-alto-k10-2019-cars-mumbai-1034430908/
Mumbai,2013,Hyundai,Grand i10 ,Manual,"₹3,96,899","34,270 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-2013-cars-mumbai-1037584864/
Mumbai,2021,Maruti,S PRESSO ,Manual,"₹5,27,999",698 km,1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-s-presso-2021-cars-mumbai-1039362866/
Mumbai,2016,Maruti,Ciaz  ,Manual,"₹6,23,499","73,308 km",1st Owner,Diesel,https://www.cars24.com/buy-used-maruti-ciaz-2016-cars-mumbai-1036430167/
Mumbai,2014,Hyundai,i20  ,Manual,"₹5,06,799","47,834 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-i20-2014-cars-mumbai-1036413866/
Mumbai,2016,Hyundai,Grand i10 ,Manual,"₹4,63,799","18,210 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-2016-cars-mumbai-1031322001/
Mumbai,2019,Honda,Amaze  ,Manual,"₹6,57,199","28,915 km",1st Owner,Petrol,https://www.cars24.com/buy-used-honda-amaze-2019-cars-mumbai-1036678962/
Mumbai,2017,Ford,Ecosport  ,Manual,"₹7,27,999","62,466 km",1st Owner,Diesel,https://www.cars24.com/buy-used-ford-ecosport-2017-cars-mumbai-1039542066/
Mumbai,2017,Datsun,Redi Go ,Manual,"₹2,94,099","27,207 km",1st Owner,Petrol,https://www.cars24.com/buy-used-datsun-redi-go-2017-cars-mumbai-1037836660/
Mumbai,2013,Hyundai,i10  ,Automatic,"₹3,66,199","47,815 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-i10-2013-cars-mumbai-1032696165/
Mumbai,2018,Mahindra,XUV500  ,Automatic,"₹15,90,699","61,096 km",1st Owner,Diesel,https://www.cars24.com/buy-used-mahindra-xuv500-2018-cars-mumbai-1034218260/
Mumbai,2019,Maruti,Dzire  ,Automatic,"₹6,86,599","12,949 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-maruti-dzire-2019-cars-mumbai-10321796712/
Mumbai,2016,Maruti,Vitara Brezza ,Manual,"₹8,11,499","37,091 km",1st Owner,Diesel,https://www.cars24.com/buy-used-maruti-vitara-brezza-2016-cars-mumbai-1035316663/
Mumbai,2020,Tata,Harrier  ,Manual,"₹21,34,699","13,596 km",1st Owner,Diesel,https://www.cars24.com/buy-used-tata-harrier-2020-cars-mumbai-1038110665/
Mumbai,2017,Hyundai,Elite i20 ,Manual,"₹6,09,999","29,433 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-hyundai-elite-i20-2017-cars-mumbai-1039692969/
Mumbai,2019,Hyundai,Creta  ,Automatic,"₹14,32,699","17,464 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-creta-2019-cars-mumbai-1034597568/
Mumbai,2019,Hyundai,Verna  ,Automatic,"₹12,97,799","35,135 km",1st Owner,Diesel,https://www.cars24.com/buy-used-hyundai-verna-2019-cars-mumbai-1034575066/
Mumbai,2015,Hyundai,Grand i10 ,Manual,"₹4,38,499","14,861 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-2015-cars-mumbai-1038318267/
Mumbai,2016,Hyundai,Creta  ,Automatic,"₹10,06,999","29,349 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-creta-2016-cars-mumbai-1031006765/
Mumbai,2019,Volkswagen,Vento  ,Automatic,"₹9,62,999","37,905 km",1st Owner,Petrol,https://www.cars24.com/buy-used-volkswagen-vento-2019-cars-mumbai-1031111864/
Mumbai,2018,Maruti,Dzire  ,Manual,"₹6,69,899","30,420 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-dzire-2018-cars-mumbai-1032908669/
Mumbai,2018,Renault,Kwid  ,Automatic,"₹4,53,399","7,228 km",1st Owner,Petrol,https://www.cars24.com/buy-used-renault-kwid-2018-cars-mumbai-1034114068/
Mumbai,2018,Hyundai,Eon  ,Manual,"₹3,62,299","36,057 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-eon-2018-cars-mumbai-1037676867/
Mumbai,2019,Honda,Civic  ,,"₹18,27,999","13,817 km",1st Owner,Petrol,https://www.cars24.com/buy-used-honda-civic-2019-cars-mumbai-1030781761/
Mumbai,2017,Maruti,Dzire  ,Manual,"₹6,73,999","49,684 km",1st Owner,Diesel,https://www.cars24.com/buy-used-maruti-dzire-2017-cars-mumbai-1030521466/
Mumbai,2021,Volkswagen,Vento  ,Manual,"₹14,79,999","8,548 km",1st Owner,Petrol,https://www.cars24.com/buy-used-volkswagen-vento-2021-cars-mumbai-10347690711/
Mumbai,2016,Honda,Jazz  ,Automatic,"₹5,93,599","66,112 km",1st Owner,Petrol,https://www.cars24.com/buy-used-honda-jazz-2016-cars-mumbai-1038287309/
Mumbai,2017,Maruti,Baleno  ,Manual,"₹5,74,501","28,006 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2017-cars-mumbai-1039621463/
Mumbai,2017,Maruti,Dzire  ,Manual,"₹6,54,899","28,971 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-dzire-2017-cars-mumbai-10332594778/
Mumbai,2016,Hyundai,Grand i10 ,Manual,"₹5,12,099","24,517 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-2016-cars-mumbai-1035970267/
Mumbai,2018,Maruti,Dzire  ,Automatic,"₹8,11,799","23,504 km",1st Owner,Diesel,https://www.cars24.com/buy-used-maruti-dzire-2018-cars-pune-10660393777/
Mumbai,2018,Maruti,Baleno  ,Automatic,"₹6,78,699","13,825 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2018-cars-mumbai-1034634667/
Mumbai,2019,Maruti,Baleno  ,Manual,"₹7,58,999",498 km,1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2019-cars-mumbai-1035673360/
Mumbai,2017,Hyundai,Elite i20 ,Manual,"₹5,97,593","31,169 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-hyundai-elite-i20-2017-cars-mumbai-1037790266/
Mumbai,2019,Maruti,Vitara Brezza ,Manual,"₹8,38,699","49,323 km",1st Owner,Diesel,https://www.cars24.com/buy-used-maruti-vitara-brezza-2019-cars-mumbai-1034100260/
Mumbai,2017,Maruti,Ciaz  ,Manual,"₹6,91,599","62,783 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-ciaz-2017-cars-mumbai-1034296364/
Mumbai,2018,Maruti,Dzire  ,Automatic,"₹7,40,499","24,068 km",1st Owner,Diesel,https://www.cars24.com/buy-used-maruti-dzire-2018-cars-mumbai-1032315168/
Mumbai,2018,Maruti,Dzire  ,Manual,"₹7,01,899","53,823 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-dzire-2018-cars-mumbai-1032786362/
Mumbai,2019,Honda,City  ,Automatic,"₹10,24,499","40,797 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-honda-city-2019-cars-mumbai-1032320061/
Mumbai,2015,Maruti,Wagon R 1.0,Manual,"₹3,79,099","38,491 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2015-cars-mumbai-1039520664/
Mumbai,2018,Tata,TIGOR  ,Automatic,"₹5,27,899","51,703 km",1st Owner,Petrol,https://www.cars24.com/buy-used-tata-tigor-2018-cars-mumbai-10337394717/
Mumbai,2017,Maruti,Dzire  ,Manual,"₹5,12,699","53,754 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-maruti-dzire-2017-cars-mumbai-1036376461/
Mumbai,2017,Volkswagen,Vento  ,Automatic,"₹7,61,044","45,176 km",1st Owner,Petrol,https://www.cars24.com/buy-used-volkswagen-vento-2017-cars-mumbai-1033452363/
Mumbai,2018,Maruti,Dzire  ,Manual,"₹7,04,199","36,463 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-dzire-2018-cars-mumbai-1032734660/
Mumbai,2016,Hyundai,Elite i20 ,Manual,"₹5,48,699","61,279 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-elite-i20-2016-cars-mumbai-1039932760/
Mumbai,2017,Maruti,Dzire  ,Manual,"₹6,76,013","24,887 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-dzire-2017-cars-mumbai-1033715866/
Mumbai,2014,Hyundai,Grand i10 ,Manual,"₹3,95,299","68,292 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-2014-cars-mumbai-1035120069/
Mumbai,2017,Maruti,Baleno  ,Manual,"₹5,74,499","25,369 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2017-cars-mumbai-1030048966/
