City,Year,Brand,Car Name,Car model,Car Price,KM,Owner,Car Type,Car link
Bengaluru,2016,Honda,Jazz  ,Manual,"₹6,61,799","48,329 km",1st Owner,Petrol,https://www.cars24.com/buy-used-honda-jazz-2016-cars-bengaluru-1029234360/
Bengaluru,2015,Hyundai,Elite i20 ,Manual,"₹7,17,059","56,911 km",1st Owner,Diesel,https://www.cars24.com/buy-used-hyundai-elite-i20-2015-cars-bengaluru-1023476364/
Bengaluru,2020,MG,HECTOR  ,Manual,"₹16,00,099","21,740 km",1st Owner,Petrol,https://www.cars24.com/buy-used-mg-hector-2020-cars-bengaluru-1028048364/
Bengaluru,2015,Hyundai,Xcent  ,Manual,"₹5,02,699","42,107 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-xcent-2015-cars-bengaluru-1023016963/
Bengaluru,2015,Honda,Brio  ,Manual,"₹4,47,899","70,558 km",1st Owner,Petrol,https://www.cars24.com/buy-used-honda-brio-2015-cars-bengaluru-10288992776/
Bengaluru,2015,Honda,Jazz  ,Manual,"₹5,40,099","33,862 km",1st Owner,Petrol,https://www.cars24.com/buy-used-honda-jazz-2015-cars-bengaluru-10239093790/
Bengaluru,2013,Honda,City  ,Manual,"₹5,41,399","60,599 km",1st Owner,Petrol,https://www.cars24.com/buy-used-honda-city-2013-cars-bengaluru-1020026163/
Bengaluru,2019,Maruti,Baleno  ,Manual,"₹7,25,699","24,900 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2019-cars-bengaluru-10231199770/
Bengaluru,2019,Hyundai,NEW SANTRO ,Manual,"₹5,73,599","30,663 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-new-santro-2019-cars-bengaluru-1021446062/
Bengaluru,2020,Maruti,XL6  ,Automatic,"₹12,24,599","55,422 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-xl6-2020-cars-bengaluru-10233198772/
Bengaluru,2021,Datsun,Redi Go ,Manual,"₹4,91,499","1,660 km",1st Owner,Petrol,https://www.cars24.com/buy-used-datsun-redi-go-2021-cars-bengaluru-1026582662/
Bengaluru,2019,Hyundai,Grand i10 ,Manual,"₹5,88,399","14,858 km",3rd Owner,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-2019-cars-bengaluru-1025783766/
Bengaluru,2016,Maruti,Celerio  ,Manual,"₹4,84,199","24,938 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-celerio-2016-cars-bengaluru-10260097790/
Bengaluru,2015,Hyundai,i10  ,Manual,"₹3,87,099","60,141 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-i10-2015-cars-bengaluru-1028062169/
Bengaluru,2016,Maruti,Eeco  ,Manual,"₹3,87,099","26,085 km",3rd Owner,Petrol,https://www.cars24.com/buy-used-maruti-eeco-2016-cars-bengaluru-10244192779/
Bengaluru,2015,Hyundai,i10  ,Manual,"₹4,11,399","31,383 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-i10-2015-cars-bengaluru-1021686368/
Bengaluru,2014,Hyundai,Grand i10 ,Manual,"₹5,07,465","37,487 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-2014-cars-bengaluru-1029356064/
Bengaluru,2016,Toyota,Etios Liva ,Manual,"₹6,26,399","73,638 km",1st Owner,Diesel,https://www.cars24.com/buy-used-toyota-etios-liva-2016-cars-bengaluru-1024586364/
Bengaluru,2020,Mahindra,XUV 3OO ,Automatic,"₹14,72,699","23,734 km",1st Owner,Diesel,https://www.cars24.com/buy-used-mahindra-xuv-3oo-2020-cars-bengaluru-1025208960/
Bengaluru,2019,Hyundai,Elite i20 ,Manual,"₹8,48,299","26,288 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-elite-i20-2019-cars-bengaluru-10254296792/
Bengaluru,2019,Maruti,Celerio  ,Manual,"₹5,45,699","21,646 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-maruti-celerio-2019-cars-bengaluru-1025310506/
Bengaluru,2016,Maruti,Alto K10 ,Manual,"₹3,32,299","34,293 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-maruti-alto-k10-2016-cars-bengaluru-1020548063/
Bengaluru,2016,Datsun,Redi Go ,Manual,"₹2,91,999","51,334 km",1st Owner,Petrol,https://www.cars24.com/buy-used-datsun-redi-go-2016-cars-bengaluru-1029820164/
Bengaluru,2017,Hyundai,Eon  ,Manual,"₹3,66,899","77,900 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-eon-2017-cars-bengaluru-10238893791/
Bengaluru,2014,Maruti,Alto 800 ,Manual,"₹2,82,999","62,255 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-alto-800-2014-cars-bengaluru-10247097792/
Bengaluru,2018,Renault,Kwid  ,Manual,"₹4,12,599","23,109 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-renault-kwid-2018-cars-bengaluru-10231090717/
Bengaluru,2018,Maruti,Dzire  ,Manual,"₹7,10,199","14,212 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-dzire-2018-cars-bengaluru-10251099797/
