City,Year,Brand,Car Name,Car model,Car Price,Car km,Owner,Car Type,Car link
Pune,2017,Honda,WR-V  ,Manual,624299,100475,1,Petrol,https://www.cars24.com/buy-used-honda-wr-v-2017-cars-pune-1035115844/
Pune,2017,Maruti,S Cross ,Manual,855799,"77,395",1,Diesel,https://www.cars24.com/buy-used-maruti-s-cross-2017-cars-pune-1064203605/
Pune,2018,Hyundai,Tucson New ,Automatic,1941299,"50,976",2,Diesel,https://www.cars24.com/buy-used-hyundai-tucson-new-2018-cars-pune-10611099718/
Pune,2014,Hyundai,Eon  ,Manual,339099,"11,779",1,Petrol,https://www.cars24.com/buy-used-hyundai-eon-2014-cars-pune-1069066567/
Pune,2015,Maruti,Alto 800 ,Manual,293299,"11,125",1,Petrol,https://www.cars24.com/buy-used-maruti-alto-800-2015-cars-pune-1031562164/
Pune,2016,Maruti,Swift  ,Manual,504399,"14,724",2,Petrol,https://www.cars24.com/buy-used-maruti-swift-2016-cars-pune-1063848669/
Pune,2019,Maruti,Ertiga  ,Automatic,1130999,"16,389",1,Petrol,https://www.cars24.com/buy-used-maruti-ertiga-2019-cars-pune-10669591774/
Pune,2019,Maruti,Ertiga  ,Automatic,1130999,"39,506",1,Petrol,https://www.cars24.com/buy-used-maruti-ertiga-2019-cars-pune-1068336668/
Pune,2016,Maruti,Celerio  ,Manual,439999,"53,508",1,Diesel,https://www.cars24.com/buy-used-maruti-celerio-2016-cars-pune-1061981960/
Pune,2019,Maruti,Ertiga  ,Manual,1126199,"23,796",1,Diesel,https://www.cars24.com/buy-used-maruti-ertiga-2019-cars-pune-1037849243/
Pune,2011,Mercedes,Benz C Class,Automatic,845699,"43,482",2,Diesel,https://www.cars24.com/buy-used-mercedes-benz-c-class-2011-cars-pune-1033613125/
Pune,2020,Maruti,Dzire  ,Manual,763799,"7,766",1,Petrol,https://www.cars24.com/buy-used-maruti-dzire-2020-cars-pune-10693291776/
Pune,2015,Maruti,Swift Dzire ,Manual,474299,"91,842",1,Petrol,https://www.cars24.com/buy-used-maruti-swift-dzire-2015-cars-pune-1038445043/
Pune,2014,Maruti,Swift Dzire ,Manual,447599,"54,417",1,Petrol,https://www.cars24.com/buy-used-maruti-swift-dzire-2014-cars-pune-1031472163/
Pune,2013,Maruti,Swift  ,Manual,403799,"54,935",1,Petrol,https://www.cars24.com/buy-used-maruti-swift-2013-cars-mumbai-1031450262/
Pune,2017,Maruti,Swift  ,Manual,629599,"53,444",2,Diesel,https://www.cars24.com/buy-used-maruti-swift-2017-cars-pune-1066715962/
Pune,2016,Renault,Kwid  ,Manual,338299,"46,799",1,Petrol,https://www.cars24.com/buy-used-renault-kwid-2016-cars-pune-10695898779/
Pune,2017,Maruti,Celerio  ,Automatic,467999,"35,598",1,Petrol,https://www.cars24.com/buy-used-maruti-celerio-2017-cars-pune-1062864466/
Pune,2015,Volkswagen,Vento  ,Automatic,584699,"63,954",2,Diesel,https://www.cars24.com/buy-used-volkswagen-vento-2015-cars-pune-1032022266/
Pune,2017,Hyundai,Elite i20 ,Manual,521999,"33,595",1,Petrol,https://www.cars24.com/buy-used-hyundai-elite-i20-2017-cars-pune-1031244360/
Pune,2013,Hyundai,i10  ,Automatic,382299,"39,557",2,Petrol,https://www.cars24.com/buy-used-hyundai-i10-2013-cars-pune-1036802447/
Pune,2018,Maruti,Swift  ,Automatic,687799,"22,989",1,Petrol,https://www.cars24.com/buy-used-maruti-swift-2018-cars-pune-1063616767/
Pune,2018,Toyota,Innova Crysta ,Manual,1814599,"37,082",1,Diesel,https://www.cars24.com/buy-used-toyota-innova-crysta-2018-cars-pune-1031672168/
Pune,2013,Hyundai,i20  ,Manual,340499,115474,2,Petrol,https://www.cars24.com/buy-used-hyundai-i20-2013-cars-pune-1038554021/
Pune,2015,Maruti,Alto K10 ,Automatic,377799,"16,285",1,Petrol,https://www.cars24.com/buy-used-maruti-alto-k10-2015-cars-pune-1064445661/
Pune,2014,Hyundai,Grand i10 ,Manual,403399,"61,565",1,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-2014-cars-pune-1067127268/
Pune,2018,Toyota,Innova Crysta ,Manual,1737899,"44,195",1,Diesel,https://www.cars24.com/buy-used-toyota-innova-crysta-2018-cars-pune-1030636146/
Pune,2019,Maruti,Vitara Brezza ,Manual,875199,"48,396",1,Diesel,https://www.cars24.com/buy-used-maruti-vitara-brezza-2019-cars-pune-1062865609/
Pune,2016,Maruti,Alto 800 ,Manual,310599,"32,054",1,Petrol,https://www.cars24.com/buy-used-maruti-alto-800-2016-cars-pune-1064091268/
Pune,2015,Maruti,Alto K10 ,Manual,305899,"64,814",1,Petrol,https://www.cars24.com/buy-used-maruti-alto-k10-2015-cars-pune-1068468409/
Pune,2015,Mahindra,XUV500  ,Manual,883799,"42,820",1,Diesel,https://www.cars24.com/buy-used-mahindra-xuv500-2015-cars-pune-1039886533/
Pune,2016,Maruti,Baleno  ,Manual,533699,"44,778",1,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2016-cars-pune-1065736260/
Pune,2015,Hyundai,Creta  ,Manual,850999,"59,326",1,Petrol,https://www.cars24.com/buy-used-hyundai-creta-2015-cars-mumbai-1030332569/
Pune,2017,Maruti,Vitara Brezza ,Manual,711299,"33,285",1,Diesel,https://www.cars24.com/buy-used-maruti-vitara-brezza-2017-cars-pune-1030079345/
Pune,2013,Mahindra,XUV500  ,Manual,777199,"89,456",2,Diesel,https://www.cars24.com/buy-used-mahindra-xuv500-2013-cars-pune-1063021660/
Pune,2016,Renault,Duster  ,Manual,633899,117368,1,Diesel,https://www.cars24.com/buy-used-renault-duster-2016-cars-pune-1062248049/
Pune,2018,Maruti,Wagon R 1.0,Automatic,415199,"67,320",1,Petrol,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2018-cars-pune-1030033324/
Pune,2018,Maruti,Baleno  ,Manual,594099,"41,816",1,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2018-cars-pune-1062841467/
Pune,2016,Hyundai,Creta  ,Automatic,929799,113700,1,Diesel,https://www.cars24.com/buy-used-hyundai-creta-2016-cars-pune-1062528649/
Pune,2017,Maruti,Ciaz  ,Manual,700199,"69,038",1,Diesel,https://www.cars24.com/buy-used-maruti-ciaz-2017-cars-pune-1065514704/
Pune,2017,Renault,Kwid  ,Automatic,431699,"30,100",1,Petrol,https://www.cars24.com/buy-used-renault-kwid-2017-cars-pune-1069582964/
Pune,2018,Maruti,Vitara Brezza ,Manual,812899,"45,635",1,Diesel,https://www.cars24.com/buy-used-maruti-vitara-brezza-2018-cars-pune-1064825268/
Pune,2016,Volkswagen,Ameo  ,Manual,501799,"30,902",1,Petrol,https://www.cars24.com/buy-used-volkswagen-ameo-2016-cars-pune-1031743243/
Pune,2018,Maruti,S Cross ,Manual,889399,"35,691",2,Diesel,https://www.cars24.com/buy-used-maruti-s-cross-2018-cars-mumbai-1030186364/
Pune,2017,Honda,City  ,Manual,874699,"50,334",2,Diesel,https://www.cars24.com/buy-used-honda-city-2017-cars-pune-1061586260/
Pune,2020,Volkswagen,Polo  ,Manual,868699,"39,385",1,Petrol,https://www.cars24.com/buy-used-volkswagen-polo-2020-cars-pune-10667995711/
Pune,2015,Honda,Amaze  ,Manual,509799,"35,785",1,Petrol,https://www.cars24.com/buy-used-honda-amaze-2015-cars-pune-10688898719/
Pune,2016,Honda,City  ,Manual,671299,"69,887",2,Petrol,https://www.cars24.com/buy-used-honda-city-2016-cars-pune-10623291716/
Pune,2018,Volkswagen,Polo  ,Manual,609999,"21,612",1,Petrol,https://www.cars24.com/buy-used-volkswagen-polo-2018-cars-pune-10650594717/
Pune,2014,Honda,Amaze  ,Manual,472499,"36,235",1,Petrol,https://www.cars24.com/buy-used-honda-amaze-2014-cars-pune-1068692665/
Pune,2016,Hyundai,Grand i10 ,Manual,469099,"27,898",1,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-2016-cars-pune-1061835809/
Pune,2017,Honda,Brio  ,Automatic,632999,"18,396",1,Petrol,https://www.cars24.com/buy-used-honda-brio-2017-cars-pune-10684393710/
Pune,2019,Maruti,New Wagon-R ,Manual,588799,"9,908",1,Petrol,https://www.cars24.com/buy-used-maruti-new--wagon-r-2019-cars-pune-1066326262/
Pune,2016,Hyundai,Elite i20 ,Manual,665799,"31,157",1,Petrol,https://www.cars24.com/buy-used-hyundai-elite-i20-2016-cars-pune-1067616560/
Pune,2020,Maruti,New Wagon-R ,Manual,593603,"76,343",1,Petrol,https://www.cars24.com/buy-used-maruti-new--wagon-r-2020-cars-pune-10608095799/
Pune,2019,Hyundai,Elite i20 ,Manual,715999,"13,566",1,Petrol,https://www.cars24.com/buy-used-hyundai-elite-i20-2019-cars-pune-1063123407/
Pune,2019,Maruti,Vitara Brezza ,Manual,1021299,"57,806",1,Diesel,https://www.cars24.com/buy-used-maruti-vitara-brezza-2019-cars-mumbai-1039536465/
Pune,2015,Hyundai,Grand i10 ,Manual,490999,"12,627",1,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-2015-cars-pune-1061862902/
Pune,2017,Maruti,Celerio  ,Automatic,483799,"52,807",1,Petrol,https://www.cars24.com/buy-used-maruti-celerio-2017-cars-pune-10616198794/
Pune,2019,Renault,TRIBER  ,Manual,678599,"8,712",1,Petrol,https://www.cars24.com/buy-used-renault-triber-2019-cars-pune-10602591710/
Pune,2019,Hyundai,Elite i20 ,Manual,711649,"32,859",1,Petrol,https://www.cars24.com/buy-used-hyundai-elite-i20-2019-cars-pune-1066114800/
Pune,2014,Ford,Ecosport  ,Manual,516599,"57,520",1,Diesel,https://www.cars24.com/buy-used-ford-ecosport-2014-cars-pune-1036039865/
Pune,2020,KIA,SELTOS  ,Automatic,1890099,"7,855",1,Diesel,https://www.cars24.com/buy-used-kia-seltos-2020-cars-pune-10607694773/
Pune,2020,Hyundai,VENUE  ,Manual,999699,"25,005",1,Petrol,https://www.cars24.com/buy-used-hyundai-venue-2020-cars-mumbai-1035466263/
Pune,2015,Hyundai,Elite i20 ,Manual,531299,"75,263",1,Petrol,https://www.cars24.com/buy-used-hyundai-elite-i20-2015-cars-pune-1031351600/
Pune,2018,Maruti,Vitara Brezza ,Automatic,1009199,"32,665",1,Diesel,https://www.cars24.com/buy-used-maruti-vitara-brezza-2018-cars-pune-1068885965/
Pune,2018,Maruti,Wagon R 1.0,Manual,477199,"16,432",2,Petrol,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2018-cars-pune-10641395797/
Pune,2019,Hyundai,Elite i20 ,Manual,699699,"16,160",1,Petrol,https://www.cars24.com/buy-used-hyundai-elite-i20-2019-cars-pune-1069242862/
Pune,2016,Skoda,Superb  ,Automatic,1774499,"23,893",1,Petrol,https://www.cars24.com/buy-used-skoda-superb-2016-cars-pune-1034043622/
Pune,2017,Maruti,Vitara Brezza ,Manual,753399,"33,515",1,Diesel,https://www.cars24.com/buy-used-maruti-vitara-brezza-2017-cars-pune-1037789801/
Pune,2017,Maruti,IGNIS  ,Manual,566049,"20,478",1,Petrol,https://www.cars24.com/buy-used-maruti-ignis-2017-cars-pune-10626394799/
Pune,2019,Maruti,Vitara Brezza ,Automatic,906899,"70,241",1,Diesel,https://www.cars24.com/buy-used-maruti-vitara-brezza-2019-cars-pune-1067805541/
Pune,2017,Maruti,Ciaz  ,Manual,686299,"20,254",1,Petrol,https://www.cars24.com/buy-used-maruti-ciaz-2017-cars-pune-1031517964/
Pune,2017,Maruti,Baleno  ,Manual,624599,"50,905",2,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2017-cars-pune-10302494771/
Pune,2018,Maruti,Dzire  ,Manual,704199,"30,817",1,Petrol,https://www.cars24.com/buy-used-maruti-dzire-2018-cars-mumbai-1033120665/
Pune,2017,Maruti,Baleno  ,Manual,609099,"35,584",1,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2017-cars-pune-1065144369/
Pune,2020,Maruti,Vitara Brezza ,Manual,887999,"24,130",1,Petrol,https://www.cars24.com/buy-used-maruti-vitara-brezza-2020-cars-pune-1039244606/
Pune,2020,Honda,City  ,Automatic,1468599,"9,911",1,Petrol,https://www.cars24.com/buy-used-honda-city-2020-cars-pune-1068634467/
Pune,2017,Hyundai,Grand i10 ,Manual,576999,"17,484",1,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-2017-cars-pune-10695998710/
Pune,2018,Hyundai,NEW SANTRO ,Manual,494199,"29,668",1,Petrol,https://www.cars24.com/buy-used-hyundai-new-santro-2018-cars-pune-1061388860/
Pune,2017,Volkswagen,Polo  ,Automatic,807199,"26,912",1,Petrol,https://www.cars24.com/buy-used-volkswagen-polo-2017-cars-pune-1038247645/
Pune,2017,Hyundai,Creta  ,Manual,801399,"69,721",2,Petrol,https://www.cars24.com/buy-used-hyundai-creta-2017-cars-pune-1030592808/
Pune,2020,Maruti,S PRESSO ,Automatic,535799,"3,301",1,Petrol,https://www.cars24.com/buy-used-maruti-s-presso-2020-cars-pune-1030949979/
Pune,2016,Maruti,Baleno  ,Manual,620099,"54,486",1,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2016-cars-mumbai-1035062467/
Pune,2019,MG,HECTOR  ,Automatic,1734799,"31,713",1,Petrol,https://www.cars24.com/buy-used-mg-hector-2019-cars-pune-1063276860/
Pune,2019,Maruti,Alto K10 ,Manual,425499,"15,962",1,Petrol,https://www.cars24.com/buy-used-maruti-alto-k10-2019-cars-pune-10648692773/
Pune,2015,Maruti,Alto K10 ,Manual,325899,"42,521",1,Petrol,https://www.cars24.com/buy-used-maruti-alto-k10-2015-cars-mumbai-1032690963/
Pune,2019,Tata,NEXON  ,Automatic,1060399,"7,864",1,Petrol,https://www.cars24.com/buy-used-tata-nexon-2019-cars-pune-10648799776/
Pune,2015,Hyundai,Grand i10 ,Manual,463399,"54,856",1,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-2015-cars-mumbai-1039834364/
Pune,2017,Maruti,Alto K10 ,Automatic,406899,"16,366",1,Petrol,https://www.cars24.com/buy-used-maruti-alto-k10-2017-cars-pune-1061615864/
Pune,2018,Maruti,Wagon R 1.0,Manual,480599,"19,756",2,Petrol,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2018-cars-pune-10690197793/
Pune,2017,Maruti,Wagon R 1.0,Manual,478199,"37,606",1,Petrol,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2017-cars-pune-1067556260/
Pune,2018,Maruti,S Cross ,Manual,892799,"60,983",1,Diesel,https://www.cars24.com/buy-used-maruti-s-cross-2018-cars-pune-10600191793/
Pune,2019,Maruti,Alto K10 ,Automatic,447699,"21,306",1,Petrol,https://www.cars24.com/buy-used-maruti-alto-k10-2019-cars-pune-1033860960/
Pune,2019,Maruti,Baleno  ,Manual,719599,"25,678",1,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2019-cars-pune-10612391714/
Pune,2017,Hyundai,Grand i10 ,Manual,539599,"27,054",1,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-2017-cars-pune-1037564365/
Pune,2018,Hyundai,Creta  ,Automatic,1106599,"40,089",1,Petrol,https://www.cars24.com/buy-used-hyundai-creta-2018-cars-pune-1032101849/
Pune,2017,Toyota,Camry  ,Automatic,1925799,"69,898",1,Petrol,https://www.cars24.com/buy-used-toyota-camry-2017-cars-pune-1035814903/
Pune,2017,Ford,Ecosport  ,Automatic,763199,"23,749",2,Petrol,https://www.cars24.com/buy-used-ford-ecosport-2017-cars-pune-1061773164/
Pune,2017,Maruti,IGNIS  ,Manual,484499,"33,192",1,Petrol,https://www.cars24.com/buy-used-maruti-ignis-2017-cars-pune-1035734167/
Pune,2018,Toyota,YARIS  ,Automatic,1019599,"59,985",1,Petrol,https://www.cars24.com/buy-used-toyota-yaris-2018-cars-pune-10681596774/
Pune,2015,Maruti,S Cross ,Manual,587499,"76,022",1,Diesel,https://www.cars24.com/buy-used-maruti-s-cross-2015-cars-pune-1039059442/
Pune,2018,Jeep,Compass  ,Automatic,1657299,"18,567",1,Petrol,https://www.cars24.com/buy-used-jeep-compass-2018-cars-pune-1032575444/
Pune,2015,BMW,3 Series ,Automatic,1502499,"96,071",1,Diesel,https://www.cars24.com/buy-used-bmw-3-series-2015-cars-pune-1036099740/
Pune,2016,Maruti,Swift Dzire ,Manual,475999,185289,1,Petrol,https://www.cars24.com/buy-used-maruti-swift-dzire-2016-cars-pune-1060872009/
Pune,2017,Maruti,Swift  ,Manual,577399,"23,787",1,Diesel,https://www.cars24.com/buy-used-maruti-swift-2017-cars-pune-1036255701/
Pune,2016,Maruti,Swift  ,Manual,563699,"62,326",1,Petrol,https://www.cars24.com/buy-used-maruti-swift-2016-cars-pune-1065096665/
Pune,2017,Maruti,Celerio  ,Automatic,469099,"47,667",1,Petrol,https://www.cars24.com/buy-used-maruti-celerio-2017-cars-pune-1064462400/
Pune,2016,Maruti,Swift  ,Manual,527799,"40,106",1,Diesel,https://www.cars24.com/buy-used-maruti-swift-2016-cars-pune-1036287208/
Pune,2015,Hyundai,Elite i20 ,Manual,587399,"42,587",1,Diesel,https://www.cars24.com/buy-used-hyundai-elite-i20-2015-cars-pune-1039650603/
Pune,2018,Honda,Amaze  ,Automatic,715499,"4,964",1,Petrol,https://www.cars24.com/buy-used-honda-amaze-2018-cars-pune-1061611366/
Pune,2018,Ford,Ecosport  ,Manual,981299,"18,530",1,Diesel,https://www.cars24.com/buy-used-ford-ecosport-2018-cars-pune-1061054968/
Pune,2016,Maruti,Baleno  ,Manual,600299,"36,930",1,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2016-cars-pune-1066777230/
Pune,2016,Maruti,Vitara Brezza ,Manual,767599,"59,735",1,Diesel,https://www.cars24.com/buy-used-maruti-vitara-brezza-2016-cars-pune-1030544145/
Pune,2018,Maruti,Wagon R 1.0,Manual,509299,"55,622",1,Petrol + CNG,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2018-cars-pune-1039486261/
Pune,2018,Maruti,Dzire  ,Manual,692299,"53,343",1,Diesel,https://www.cars24.com/buy-used-maruti-dzire-2018-cars-pune-1034501024/
Pune,2017,Hyundai,Creta  ,Automatic,1135099,"68,980",1,Petrol,https://www.cars24.com/buy-used-hyundai-creta-2017-cars-pune-10654198710/
Pune,2019,Renault,Kwid  ,Manual,422099,"14,240",1,Petrol,https://www.cars24.com/buy-used-renault-kwid-2019-cars-pune-10694099713/
Pune,2020,KIA,SELTOS  ,Manual,1278599,"19,355",1,Petrol,https://www.cars24.com/buy-used-kia-seltos-2020-cars-pune-1069630863/
Pune,2018,Maruti,Celerio  ,Manual,454599,"12,017",1,Petrol,https://www.cars24.com/buy-used-maruti-celerio-2018-cars-pune-1060516060/
Pune,2014,Maruti,Swift Dzire ,Manual,447599,"29,495",2,Petrol,https://www.cars24.com/buy-used-maruti-swift-dzire-2014-cars-mumbai-1039612060/
Pune,2014,Toyota,Innova  ,Manual,857699,"95,466",2,Diesel,https://www.cars24.com/buy-used-toyota-innova-2014-cars-mumbai-1030754264/
Pune,2020,Tata,Tiago  ,Manual,602199,"21,652",1,Petrol,https://www.cars24.com/buy-used-tata-tiago-2020-cars-mumbai-10349794791/
Pune,2014,Honda,Amaze  ,Manual,452499,"30,988",1,Petrol,https://www.cars24.com/buy-used-honda-amaze-2014-cars-pune-1064614460/
Pune,2020,Hyundai,Creta  ,Automatic,2232599,"14,277",1,Diesel,https://www.cars24.com/buy-used-hyundai-creta-2020-cars-pune-10612797711/
Pune,2018,Volkswagen,Polo  ,Manual,627199,"17,098",1,Petrol,https://www.cars24.com/buy-used-volkswagen-polo-2018-cars-pune-10618891795/
Pune,2021,Renault,TRIBER  ,Manual,756499,"10,685",1,Petrol,https://www.cars24.com/buy-used-renault-triber-2021-cars-pune-1068596662/
Pune,2019,Hyundai,Elite i20 ,Manual,853599,"65,700",1,Diesel,https://www.cars24.com/buy-used-hyundai-elite-i20-2019-cars-pune-10616793777/
Pune,2016,Maruti,Ciaz  ,Manual,671999,"63,747",1,Diesel,https://www.cars24.com/buy-used-maruti-ciaz-2016-cars-mumbai-1030346661/
Pune,2020,KIA,SELTOS  ,Automatic,1889699,"18,978",1,Diesel,https://www.cars24.com/buy-used-kia-seltos-2020-cars-pune-10671490713/
Pune,2014,Maruti,Alto 800 ,Manual,279299,"34,076",2,Petrol,https://www.cars24.com/buy-used-maruti-alto-800-2014-cars-pune-1061501964/
Pune,2015,Honda,Brio  ,Manual,364699,"30,911",1,Petrol,https://www.cars24.com/buy-used-honda-brio-2015-cars-pune-1068741767/
Pune,2017,Hyundai,Elite i20 ,Manual,600299,"14,875",1,Petrol,https://www.cars24.com/buy-used-hyundai-elite-i20-2017-cars-pune-1033937940/
Pune,2013,Hyundai,i20  ,Manual,419199,"33,309",3,Petrol,https://www.cars24.com/buy-used-hyundai-i20-2013-cars-pune-1064538369/
Pune,2019,Mahindra,XUV500  ,Automatic,1550699,"26,586",1,Diesel,https://www.cars24.com/buy-used-mahindra-xuv500-2019-cars-pune-10683491716/
Pune,2017,Honda,BR-V  ,Manual,662699,"40,480",2,Petrol,https://www.cars24.com/buy-used-honda-br-v-2017-cars-mumbai-1035136260/
Pune,2017,Mercedes,Benz GLC CLASS,Automatic,3353899,"52,903",1,Diesel,https://www.cars24.com/buy-used-mercedes-benz-glc-class-2017-cars-pune-1036623444/
Pune,2021,Maruti,Swift  ,Automatic,882799,"5,591",1,Petrol,https://www.cars24.com/buy-used-maruti-swift-2021-cars-pune-10687394771/
Pune,2018,Renault,Kwid  ,Automatic,459799,"59,885",1,Petrol,https://www.cars24.com/buy-used-renault-kwid-2018-cars-pune-10632799776/
Pune,2017,Maruti,Celerio  ,Automatic,467999,"49,720",1,Petrol,https://www.cars24.com/buy-used-maruti-celerio-2017-cars-pune-10651991797/
Pune,2015,Mercedes,Benz B Class,Automatic,1052599,"81,609",3,Diesel,https://www.cars24.com/buy-used-mercedes-benz-b-class-2015-cars-pune-1067758644/
Pune,2015,Maruti,Alto 800 ,Manual,282799,"49,390",1,Petrol,https://www.cars24.com/buy-used-maruti-alto-800-2015-cars-mumbai-1030520166/
Pune,2019,Maruti,New Wagon-R ,Manual,598299,"32,242",1,Petrol,https://www.cars24.com/buy-used-maruti-new--wagon-r-2019-cars-pune-1065588663/
Pune,2019,Renault,Kwid  ,Manual,403899,"27,469",1,Petrol,https://www.cars24.com/buy-used-renault-kwid-2019-cars-pune-1060410961/
Pune,2021,Datsun,Redi Go ,Manual,508499,514,1,Petrol,https://www.cars24.com/buy-used-datsun-redi-go-2021-cars-pune-10658392770/
Pune,2016,Hyundai,Verna  ,Manual,642699,"44,574",2,Petrol,https://www.cars24.com/buy-used-hyundai-verna-2016-cars-pune-1061062062/
Pune,2018,Tata,NEXON  ,Automatic,1051199,"36,416",1,Diesel,https://www.cars24.com/buy-used-tata-nexon-2018-cars-pune-1069360961/
Pune,2018,Maruti,S Cross ,Manual,1074872,"24,701",1,Diesel,https://www.cars24.com/buy-used-maruti-s-cross-2018-cars-pune-1061316666/
Pune,2014,Honda,Amaze  ,Manual,422099,"43,294",1,Petrol,https://www.cars24.com/buy-used-honda-amaze-2014-cars-pune-10643091776/
Pune,2016,Maruti,Celerio  ,Automatic,431899,"27,167",2,Petrol,https://www.cars24.com/buy-used-maruti-celerio-2016-cars-pune-10655790779/
Pune,2018,Tata,Hexa  ,Automatic,1582799,"26,155",1,Diesel,https://www.cars24.com/buy-used-tata-hexa-2018-cars-pune-10643599771/
Pune,2016,Maruti,Alto K10 ,Automatic,392599,"13,309",1,Petrol,https://www.cars24.com/buy-used-maruti-alto-k10-2016-cars-pune-10696697797/
Pune,2018,Maruti,Vitara Brezza ,Automatic,892199,"38,629",1,Diesel,https://www.cars24.com/buy-used-maruti-vitara-brezza-2018-cars-pune-1062715441/
Pune,2020,Maruti,Swift  ,Automatic,854749,"8,989",1,Petrol,https://www.cars24.com/buy-used-maruti-swift-2020-cars-pune-10608997773/
Pune,2020,Hyundai,Creta  ,Manual,1460099,"17,898",1,Diesel,https://www.cars24.com/buy-used-hyundai-creta-2020-cars-pune-1037710969/
Pune,2016,Maruti,Celerio  ,Automatic,457099,"71,088",1,Petrol,https://www.cars24.com/buy-used-maruti-celerio-2016-cars-pune-10657692718/
Pune,2015,Hyundai,Grand i10 ,Manual,417399,"63,203",3,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-2015-cars-pune-1065375804/
Pune,2018,Renault,Kwid  ,Automatic,442199,"48,617",1,Petrol,https://www.cars24.com/buy-used-renault-kwid-2018-cars-pune-10632693797/
Pune,2014,Renault,Duster  ,Manual,637799,"96,336",1,Petrol,https://www.cars24.com/buy-used-renault-duster-2014-cars-mumbai-1032764760/
