,City,Year,Brand,Car Name,Car model,Car Price,Car km,Owner,Car Type
176,Pune,2018,Hyundai,Tucson New ,Automatic,1941299,50976,2,Diesel
177,Pune,2014,Hyundai,Eon  ,Manual,339099,11779,1,Petrol
178,Pune,2015,Maruti,Alto 800 ,Manual,293299,11125,1,Petrol
179,Pune,2016,Maruti,Swift  ,Manual,504399,14724,2,Petrol
180,Pune,2019,Maruti,Ertiga  ,Automatic,1130999,16389,1,Petrol
181,Pune,2019,Maruti,Ertiga  ,Automatic,1130999,39506,1,Petrol
182,Pune,2016,Maruti,Celerio  ,Manual,439999,53508,1,Diesel
183,Pune,2019,Maruti,Ertiga  ,Manual,1126199,23796,1,Diesel
184,Pune,2011,Mercedes,Benz C Class,Automatic,845699,43482,2,Diesel
185,Pune,2020,Maruti,Dzire  ,Manual,763799,7766,1,Petrol
186,Pune,2015,Maruti,Swift Dzire ,Manual,474299,91842,1,Petrol
187,Pune,2014,Maruti,Swift Dzire ,Manual,447599,54417,1,Petrol
188,Pune,2013,Maruti,Swift  ,Manual,403799,54935,1,Petrol
189,Pune,2017,Maruti,Swift  ,Manual,629599,53444,2,Diesel
190,Pune,2016,Renault,Kwid  ,Manual,338299,46799,1,Petrol
191,Pune,2017,Maruti,Celerio  ,Automatic,467999,35598,1,Petrol
192,Pune,2015,Volkswagen,Vento  ,Automatic,584699,63954,2,Diesel
193,Pune,2017,Hyundai,Elite i20 ,Manual,521999,33595,1,Petrol
194,Pune,2013,Hyundai,i10  ,Automatic,382299,39557,2,Petrol
195,Pune,2018,Maruti,Swift  ,Automatic,687799,22989,1,Petrol
196,Pune,2018,Toyota,Innova Crysta ,Manual,1814599,37082,1,Diesel
197,Pune,2013,Hyundai,i20  ,Manual,340499,115474,2,Petrol
198,Pune,2015,Maruti,Alto K10 ,Automatic,377799,16285,1,Petrol
199,Pune,2014,Hyundai,Grand i10 ,Manual,403399,61565,1,Petrol
200,Pune,2018,Toyota,Innova Crysta ,Manual,1737899,44195,1,Diesel
201,Pune,2019,Maruti,Vitara Brezza ,Manual,875199,48396,1,Diesel
202,Pune,2016,Maruti,Alto 800 ,Manual,310599,32054,1,Petrol
203,Pune,2015,Maruti,Alto K10 ,Manual,305899,64814,1,Petrol
204,Pune,2015,Mahindra,XUV500  ,Manual,883799,42820,1,Diesel
205,Pune,2016,Maruti,Baleno  ,Manual,533699,44778,1,Petrol
206,Pune,2015,Hyundai,Creta  ,Manual,850999,59326,1,Petrol
207,Pune,2017,Maruti,Vitara Brezza ,Manual,711299,33285,1,Diesel
208,Pune,2013,Mahindra,XUV500  ,Manual,777199,89456,2,Diesel
209,Pune,2016,Renault,Duster  ,Manual,633899,117368,1,Diesel
210,Pune,2018,Maruti,Wagon R 1.0,Automatic,415199,67320,1,Petrol
211,Pune,2018,Maruti,Baleno  ,Manual,594099,41816,1,Petrol
212,Pune,2016,Hyundai,Creta  ,Automatic,929799,113700,1,Diesel
213,Pune,2017,Maruti,Ciaz  ,Manual,700199,69038,1,Diesel
214,Pune,2017,Renault,Kwid  ,Automatic,431699,30100,1,Petrol
215,Pune,2018,Maruti,Vitara Brezza ,Manual,812899,45635,1,Diesel
216,Pune,2016,Volkswagen,Ameo  ,Manual,501799,30902,1,Petrol
217,Pune,2018,Maruti,S Cross ,Manual,889399,35691,2,Diesel
218,Pune,2017,Honda,City  ,Manual,874699,50334,2,Diesel
219,Pune,2020,Volkswagen,Polo  ,Manual,868699,39385,1,Petrol
220,Pune,2015,Honda,Amaze  ,Manual,509799,35785,1,Petrol
221,Pune,2016,Honda,City  ,Manual,671299,69887,2,Petrol
222,Pune,2018,Volkswagen,Polo  ,Manual,609999,21612,1,Petrol
223,Pune,2014,Honda,Amaze  ,Manual,472499,36235,1,Petrol
224,Pune,2016,Hyundai,Grand i10 ,Manual,469099,27898,1,Petrol
225,Pune,2017,Honda,Brio  ,Automatic,632999,18396,1,Petrol
226,Pune,2019,Maruti,New Wagon-R ,Manual,588799,9908,1,Petrol
227,Pune,2016,Hyundai,Elite i20 ,Manual,665799,31157,1,Petrol
228,Pune,2020,Maruti,New Wagon-R ,Manual,593603,76343,1,Petrol
229,Pune,2019,Hyundai,Elite i20 ,Manual,715999,13566,1,Petrol
230,Pune,2019,Maruti,Vitara Brezza ,Manual,1021299,57806,1,Diesel
231,Pune,2015,Hyundai,Grand i10 ,Manual,490999,12627,1,Petrol
232,Pune,2017,Maruti,Celerio  ,Automatic,483799,52807,1,Petrol
233,Pune,2019,Renault,TRIBER  ,Manual,678599,8712,1,Petrol
234,Pune,2019,Hyundai,Elite i20 ,Manual,711649,32859,1,Petrol
235,Pune,2014,Ford,Ecosport  ,Manual,516599,57520,1,Diesel
236,Pune,2020,KIA,SELTOS  ,Automatic,1890099,7855,1,Diesel
237,Pune,2020,Hyundai,VENUE  ,Manual,999699,25005,1,Petrol
238,Pune,2015,Hyundai,Elite i20 ,Manual,531299,75263,1,Petrol
239,Pune,2018,Maruti,Vitara Brezza ,Automatic,1009199,32665,1,Diesel
240,Pune,2018,Maruti,Wagon R 1.0,Manual,477199,16432,2,Petrol
241,Pune,2019,Hyundai,Elite i20 ,Manual,699699,16160,1,Petrol
242,Pune,2016,Skoda,Superb  ,Automatic,1774499,23893,1,Petrol
243,Pune,2017,Maruti,Vitara Brezza ,Manual,753399,33515,1,Diesel
244,Pune,2017,Maruti,IGNIS  ,Manual,566049,20478,1,Petrol
245,Pune,2019,Maruti,Vitara Brezza ,Automatic,906899,70241,1,Diesel
246,Pune,2017,Maruti,Ciaz  ,Manual,686299,20254,1,Petrol
247,Pune,2017,Maruti,Baleno  ,Manual,624599,50905,2,Petrol
248,Pune,2018,Maruti,Dzire  ,Manual,704199,30817,1,Petrol
249,Pune,2017,Maruti,Baleno  ,Manual,609099,35584,1,Petrol
250,Pune,2020,Maruti,Vitara Brezza ,Manual,887999,24130,1,Petrol
251,Pune,2020,Honda,City  ,Automatic,1468599,9911,1,Petrol
252,Pune,2017,Hyundai,Grand i10 ,Manual,576999,17484,1,Petrol
253,Pune,2018,Hyundai,NEW SANTRO ,Manual,494199,29668,1,Petrol
254,Pune,2017,Volkswagen,Polo  ,Automatic,807199,26912,1,Petrol
255,Pune,2017,Hyundai,Creta  ,Manual,801399,69721,2,Petrol
256,Pune,2020,Maruti,S PRESSO ,Automatic,535799,3301,1,Petrol
257,Pune,2016,Maruti,Baleno  ,Manual,620099,54486,1,Petrol
258,Pune,2019,MG,HECTOR  ,Automatic,1734799,31713,1,Petrol
259,Pune,2019,Maruti,Alto K10 ,Manual,425499,15962,1,Petrol
260,Pune,2015,Maruti,Alto K10 ,Manual,325899,42521,1,Petrol
261,Pune,2019,Tata,NEXON  ,Automatic,1060399,7864,1,Petrol
262,Pune,2015,Hyundai,Grand i10 ,Manual,463399,54856,1,Petrol
263,Pune,2017,Maruti,Alto K10 ,Automatic,406899,16366,1,Petrol
264,Pune,2018,Maruti,Wagon R 1.0,Manual,480599,19756,2,Petrol
265,Pune,2017,Maruti,Wagon R 1.0,Manual,478199,37606,1,Petrol
266,Pune,2018,Maruti,S Cross ,Manual,892799,60983,1,Diesel
267,Pune,2019,Maruti,Alto K10 ,Automatic,447699,21306,1,Petrol
268,Pune,2019,Maruti,Baleno  ,Manual,719599,25678,1,Petrol
269,Pune,2017,Hyundai,Grand i10 ,Manual,539599,27054,1,Petrol
270,Pune,2018,Hyundai,Creta  ,Automatic,1106599,40089,1,Petrol
271,Pune,2017,Toyota,Camry  ,Automatic,1925799,69898,1,Petrol
272,Pune,2017,Ford,Ecosport  ,Automatic,763199,23749,2,Petrol
273,Pune,2017,Maruti,IGNIS  ,Manual,484499,33192,1,Petrol
274,Pune,2018,Toyota,YARIS  ,Automatic,1019599,59985,1,Petrol
275,Pune,2015,Maruti,S Cross ,Manual,587499,76022,1,Diesel
276,Pune,2018,Jeep,Compass  ,Automatic,1657299,18567,1,Petrol
277,Pune,2015,BMW,3 Series ,Automatic,1502499,96071,1,Diesel
278,Pune,2016,Maruti,Swift Dzire ,Manual,475999,185289,1,Petrol
279,Pune,2017,Maruti,Swift  ,Manual,577399,23787,1,Diesel
280,Pune,2016,Maruti,Swift  ,Manual,563699,62326,1,Petrol
281,Pune,2017,Maruti,Celerio  ,Automatic,469099,47667,1,Petrol
282,Pune,2016,Maruti,Swift  ,Manual,527799,40106,1,Diesel
283,Pune,2015,Hyundai,Elite i20 ,Manual,587399,42587,1,Diesel
284,Pune,2018,Honda,Amaze  ,Automatic,715499,4964,1,Petrol
285,Pune,2018,Ford,Ecosport  ,Manual,981299,18530,1,Diesel
286,Pune,2016,Maruti,Baleno  ,Manual,600299,36930,1,Petrol
287,Pune,2016,Maruti,Vitara Brezza ,Manual,767599,59735,1,Diesel
288,Pune,2018,Maruti,Wagon R 1.0,Manual,509299,55622,1,Petrol + CNG
289,Pune,2018,Maruti,Dzire  ,Manual,692299,53343,1,Diesel
290,Pune,2017,Hyundai,Creta  ,Automatic,1135099,68980,1,Petrol
291,Pune,2019,Renault,Kwid  ,Manual,422099,14240,1,Petrol
292,Pune,2020,KIA,SELTOS  ,Manual,1278599,19355,1,Petrol
293,Pune,2018,Maruti,Celerio  ,Manual,454599,12017,1,Petrol
294,Pune,2014,Maruti,Swift Dzire ,Manual,447599,29495,2,Petrol
295,Pune,2014,Toyota,Innova  ,Manual,857699,95466,2,Diesel
296,Pune,2020,Tata,Tiago  ,Manual,602199,21652,1,Petrol
297,Pune,2014,Honda,Amaze  ,Manual,452499,30988,1,Petrol
298,Pune,2020,Hyundai,Creta  ,Automatic,2232599,14277,1,Diesel
299,Pune,2018,Volkswagen,Polo  ,Manual,627199,17098,1,Petrol
300,Pune,2021,Renault,TRIBER  ,Manual,756499,10685,1,Petrol
301,Pune,2019,Hyundai,Elite i20 ,Manual,853599,65700,1,Diesel
302,Pune,2016,Maruti,Ciaz  ,Manual,671999,63747,1,Diesel
303,Pune,2020,KIA,SELTOS  ,Automatic,1889699,18978,1,Diesel
304,Pune,2014,Maruti,Alto 800 ,Manual,279299,34076,2,Petrol
305,Pune,2015,Honda,Brio  ,Manual,364699,30911,1,Petrol
306,Pune,2017,Hyundai,Elite i20 ,Manual,600299,14875,1,Petrol
307,Pune,2013,Hyundai,i20  ,Manual,419199,33309,3,Petrol
308,Pune,2019,Mahindra,XUV500  ,Automatic,1550699,26586,1,Diesel
309,Pune,2017,Honda,BR-V  ,Manual,662699,40480,2,Petrol
310,Pune,2017,Mercedes,Benz GLC CLASS,Automatic,3353899,52903,1,Diesel
311,Pune,2021,Maruti,Swift  ,Automatic,882799,5591,1,Petrol
312,Pune,2018,Renault,Kwid  ,Automatic,459799,59885,1,Petrol
313,Pune,2017,Maruti,Celerio  ,Automatic,467999,49720,1,Petrol
314,Pune,2015,Mercedes,Benz B Class,Automatic,1052599,81609,3,Diesel
315,Pune,2015,Maruti,Alto 800 ,Manual,282799,49390,1,Petrol
316,Pune,2019,Maruti,New Wagon-R ,Manual,598299,32242,1,Petrol
317,Pune,2019,Renault,Kwid  ,Manual,403899,27469,1,Petrol
318,Pune,2021,Datsun,Redi Go ,Manual,508499,514,1,Petrol
319,Pune,2016,Hyundai,Verna  ,Manual,642699,44574,2,Petrol
320,Pune,2018,Tata,NEXON  ,Automatic,1051199,36416,1,Diesel
321,Pune,2018,Maruti,S Cross ,Manual,1074872,24701,1,Diesel
322,Pune,2014,Honda,Amaze  ,Manual,422099,43294,1,Petrol
323,Pune,2016,Maruti,Celerio  ,Automatic,431899,27167,2,Petrol
324,Pune,2018,Tata,Hexa  ,Automatic,1582799,26155,1,Diesel
325,Pune,2016,Maruti,Alto K10 ,Automatic,392599,13309,1,Petrol
326,Pune,2018,Maruti,Vitara Brezza ,Automatic,892199,38629,1,Diesel
327,Pune,2020,Maruti,Swift  ,Automatic,854749,8989,1,Petrol
328,Pune,2020,Hyundai,Creta  ,Manual,1460099,17898,1,Diesel
329,Pune,2016,Maruti,Celerio  ,Automatic,457099,71088,1,Petrol
330,Pune,2015,Hyundai,Grand i10 ,Manual,417399,63203,3,Petrol
331,Pune,2018,Renault,Kwid  ,Automatic,442199,48617,1,Petrol
332,Pune,2014,Renault,Duster  ,Manual,637799,96336,1,Petrol
333,Pune,2017,Maruti,Dzire  ,Manual,626999,42515,1,Petrol
334,Pune,2015,Hyundai,i10  ,Manual,349299,48928,1,Petrol
335,Pune,2015,Honda,Brio  ,Manual,370454,68981,2,Petrol
336,Pune,2018,Tata,Tiago  ,Manual,509299,47274,1,Petrol
337,Pune,2015,Maruti,Alto K10 ,Manual,341199,18182,1,Petrol
338,Pune,2019,Tata,NEXON  ,Automatic,951599,4391,2,Petrol
339,Pune,2015,Hyundai,Elite i20 ,Manual,591199,18596,1,Petrol
340,Pune,2015,Hyundai,Grand i10 ,Manual,453399,47041,1,Diesel
341,Pune,2016,Honda,Jazz  ,Automatic,542699,41721,3,Petrol
342,Pune,2016,Honda,Jazz  ,Manual,490499,9125,2,Petrol
343,Pune,2016,Hyundai,Grand i10 ,Manual,458399,41171,1,Petrol
344,Pune,2016,Hyundai,Elite i20 ,Manual,611299,43436,1,Petrol
345,Pune,2015,Honda,Jazz  ,Manual,440899,75835,1,Petrol
346,Pune,2020,Renault,TRIBER  ,Manual,709799,10256,1,Petrol
347,Pune,2019,Hyundai,VENUE  ,Manual,1056299,17944,1,Petrol
348,Pune,2016,Maruti,Alto 800 ,Manual,316799,17995,1,Petrol
349,Pune,2019,Ford,Ecosport  ,Automatic,980399,10343,1,Petrol
350,Pune,2013,Honda,CRV  ,Automatic,874799,63578,2,Petrol
351,Pune,2018,Nissan,Micra  ,Automatic,597099,14624,1,Petrol
352,Pune,2016,Maruti,Wagon R 1.0,Automatic,453499,32851,1,Petrol
353,Pune,2016,Hyundai,Elite i20 ,Manual,553499,51838,2,Petrol
354,Pune,2016,Maruti,Baleno  ,Manual,533699,43851,1,Petrol
355,Pune,2018,Maruti,Vitara Brezza ,Manual,896999,32546,1,Diesel
356,Pune,2019,Ford,New Figo ,Manual,563599,14587,1,Petrol
357,Pune,2018,Maruti,Baleno  ,Manual,571899,29807,1,Petrol
358,Pune,2015,Volkswagen,Vento  ,Manual,550099,85796,2,Petrol
359,Pune,2014,Ford,Ecosport  ,Manual,570099,75692,1,Diesel
360,Pune,2019,Maruti,Baleno  ,Manual,686899,18364,1,Petrol
361,Pune,2018,Maruti,Alto K10 ,Automatic,393799,15182,1,Petrol
362,Pune,2018,Maruti,Vitara Brezza ,Manual,969715,22440,2,Diesel
363,Pune,2017,Hyundai,Verna  ,Manual,823499,64994,1,Petrol
364,Pune,2016,Maruti,Baleno  ,Manual,609599,25054,1,Petrol
365,Pune,2019,Hyundai,GRAND I10 NIOS,Automatic,847999,25374,1,Diesel
366,Pune,2016,Hyundai,Creta  ,Automatic,990799,54527,1,Petrol
367,Pune,2021,KIA,SELTOS  ,Automatic,1684199,3918,1,Petrol
368,Pune,2014,Maruti,Celerio  ,Automatic,396899,30020,1,Petrol
369,Pune,2017,Ford,Ecosport  ,Automatic,734199,43848,1,Petrol
370,Pune,2016,Maruti,Vitara Brezza ,Manual,749299,52045,1,Diesel
371,Pune,2016,Hyundai,Grand i10 ,Manual,531699,21379,1,Petrol
372,Pune,2019,Maruti,XL6  ,Manual,1113299,13924,1,Petrol
373,Pune,2020,Maruti,Vitara Brezza ,Manual,963199,27621,1,Petrol
374,Pune,2019,MG,HECTOR  ,Automatic,1680199,6661,1,Petrol
375,Pune,2015,Nissan,Micra  ,Automatic,556699,51146,1,Petrol
376,Pune,2016,Maruti,Baleno  ,Manual,582799,28518,2,Petrol
377,Pune,2017,Volkswagen,Polo  ,Automatic,748499,42523,2,Petrol
378,Pune,2015,Honda,City  ,Manual,704899,56153,2,Petrol
379,Pune,2018,Maruti,Baleno  ,Manual,642499,70209,1,Diesel
380,Pune,2016,Hyundai,Grand i10 ,Manual,466199,31014,1,Petrol
381,Pune,2016,Maruti,Baleno  ,Manual,582199,40023,1,Petrol
382,Pune,2019,Hyundai,Elite i20 ,Manual,740899,31263,1,Petrol
383,Pune,2018,Hyundai,NEW SANTRO ,Manual,528899,15574,1,Petrol
384,Pune,2017,Toyota,Corolla Altis ,Automatic,1320399,39147,1,Petrol
385,Pune,2016,Hyundai,Creta  ,Automatic,1066899,88181,1,Petrol
386,Pune,2017,Maruti,Vitara Brezza ,Manual,894399,30537,1,Diesel
387,Pune,2020,Honda,Jazz  ,Manual,980899,5526,1,Petrol
388,Pune,2019,Ford,Ecosport  ,Manual,848299,18388,1,Petrol
389,Pune,2015,Hyundai,Elite i20 ,Manual,562999,63547,2,Petrol
390,Pune,2015,Maruti,Wagon R 1.0,Manual,370899,66231,1,Petrol
391,Pune,2017,Maruti,Alto 800 ,Manual,333699,18663,1,Petrol
392,Pune,2017,Jeep,Compass  ,Manual,1374199,70790,2,Diesel
393,Pune,2017,Hyundai,Grand i10 ,Manual,510245,78928,1,Petrol
394,Pune,2021,Toyota,Glanza  ,Manual,817599,16051,1,Petrol
395,Pune,2020,Honda,City  ,Automatic,1585399,11301,1,Petrol
396,Pune,2018,Maruti,IGNIS  ,Manual,497299,19645,1,Petrol
397,Pune,2019,Honda,Amaze  ,Automatic,819099,21007,1,Petrol
398,Pune,2018,Maruti,S Cross ,Manual,823799,50901,1,Diesel
399,Pune,2016,Maruti,Baleno  ,Manual,600899,64916,1,Petrol
400,Pune,2015,Hyundai,Creta  ,Automatic,865699,99149,1,Diesel
401,Pune,2016,Maruti,Baleno  ,Manual,596499,45783,1,Petrol
402,Pune,2017,Maruti,Wagon R 1.0,Manual,470899,15866,1,Petrol
403,Pune,2017,Maruti,Vitara Brezza ,Manual,887599,59832,1,Diesel
404,Pune,2020,Maruti,Baleno  ,Manual,730999,9113,2,Petrol
405,Pune,2016,Maruti,Baleno  ,Manual,587599,52955,1,Petrol
406,Pune,2017,Maruti,Wagon R 1.0,Manual,435099,41099,1,Petrol
407,Pune,2017,Toyota,Corolla Altis ,Automatic,1252999,34938,2,Petrol
408,Pune,2019,Honda,Amaze  ,Automatic,826899,14557,1,Petrol
409,Pune,2019,Hyundai,VENUE  ,Manual,971799,9551,1,Petrol
410,Pune,2017,Maruti,Baleno  ,Manual,593999,40928,1,Petrol
411,Pune,2018,Honda,City  ,Manual,968899,41412,1,Petrol
412,Pune,2017,Jeep,Compass  ,Manual,1197999,41229,1,Diesel
413,Pune,2015,Hyundai,i20 Active ,Manual,554199,35351,1,Petrol
414,Pune,2017,Hyundai,Grand i10 ,Automatic,585999,18376,1,Petrol
415,Pune,2018,Maruti,Baleno  ,Manual,624099,30936,1,Petrol
416,Pune,2018,Maruti,Dzire  ,Manual,704199,12826,1,Petrol
417,Pune,2018,Maruti,Baleno  ,Manual,618999,30942,2,Petrol
418,Pune,2019,Hyundai,GRAND I10 NIOS,Manual,648399,20241,2,Petrol
419,Pune,2018,Honda,City  ,Automatic,1047599,26989,1,Petrol
420,Pune,2018,Maruti,Alto 800 ,Manual,347499,33032,1,Petrol
421,Pune,2017,Hyundai,Creta  ,Automatic,1214599,74473,1,Diesel
422,Pune,2017,Hyundai,Elite i20 ,Manual,682699,13801,2,Petrol
423,Pune,2019,Hyundai,VENUE  ,Automatic,1011799,26878,2,Petrol
424,Pune,2018,Maruti,Baleno  ,Manual,662699,10521,1,Petrol
426,Pune,2019,MG,HECTOR  ,Automatic,1568199,13657,2,Petrol
427,Pune,2017,Honda,City  ,Automatic,1022599,48998,1,Petrol
428,Pune,2019,Ford,Ecosport  ,Automatic,997999,22976,1,Petrol
429,Pune,2018,Honda,City  ,Automatic,1092099,23136,1,Petrol
430,Pune,2021,Maruti,S PRESSO ,Manual,487992,3430,1,Petrol
431,Pune,2017,Maruti,IGNIS  ,Manual,528499,15950,1,Petrol
432,Pune,2017,Hyundai,Creta  ,Automatic,1145899,77391,1,Diesel
433,Pune,2020,Toyota,YARIS  ,Automatic,1045199,11802,1,Petrol
434,Pune,2018,Hyundai,Elite i20 ,Automatic,792499,11976,1,Petrol
435,Pune,2018,Maruti,S Cross ,Manual,871999,57650,1,Diesel
436,Pune,2019,Ford,Ecosport  ,Automatic,995489,51813,1,Petrol
437,Pune,2018,Hyundai,Verna  ,Automatic,1157299,36968,1,Petrol
438,Pune,2017,Maruti,S Cross ,Manual,997699,60029,1,Diesel
439,Pune,2017,Maruti,S Cross ,Manual,971299,29187,1,Diesel
440,Pune,2018,Hyundai,Creta  ,Automatic,1301673,69862,1,Petrol
441,Pune,2016,Maruti,Vitara Brezza ,Manual,732099,97336,1,Diesel
442,Pune,2018,Maruti,S Cross ,Manual,875199,62801,1,Diesel
443,Pune,2018,Hyundai,Creta  ,Automatic,1192599,14616,1,Petrol
444,Pune,2017,Hyundai,Grand i10 ,Automatic,606599,25550,1,Petrol
445,Pune,2018,Toyota,YARIS  ,Automatic,1010069,52811,1,Petrol
446,Pune,2019,Jeep,Compass  ,Automatic,1901599,20133,1,Petrol
447,Pune,2017,Maruti,S Cross ,Manual,968699,69701,1,Diesel
448,Pune,2018,Tata,Hexa  ,Automatic,1250999,63591,1,Diesel
449,Pune,2019,Mahindra,MARAZZO  ,Manual,1281599,49940,1,Diesel
450,Pune,2018,Ford,Ecosport  ,Manual,879389,17171,2,Petrol
451,Pune,2021,Toyota,Glanza  ,Automatic,1027299,40270,1,Petrol
452,Pune,2018,Toyota,YARIS  ,Automatic,1067599,20413,1,Petrol
453,Pune,2017,Maruti,S Cross ,Manual,840799,81005,1,Diesel
454,Pune,2017,Hyundai,Tucson New ,Automatic,1918299,72581,1,Diesel
455,Pune,2015,Maruti,Alto 800 ,Manual,299899,8643,1,Petrol
456,Pune,2014,Maruti,Swift Dzire ,Manual,467999,32393,1,Petrol
457,Pune,2010,Hyundai,i10  ,Manual,243199,60839,2,Petrol
458,Pune,2014,Maruti,Swift Dzire ,Manual,441599,30794,2,Petrol
459,Pune,2021,Maruti,Ertiga  ,Manual,1098099,2237,1,Petrol
460,Pune,2014,Maruti,Swift Dzire ,Manual,527499,116371,1,Diesel
461,Pune,2015,Maruti,Ertiga  ,Manual,681499,30046,1,Petrol
462,Pune,2015,Jaguar,XF  ,Automatic,1927899,47602,1,Diesel
463,Pune,2010,Toyota,Innova  ,Manual,468599,225759,2,Diesel
464,Pune,2018,Volkswagen,Polo  ,Manual,704699,55323,1,Diesel
465,Pune,2014,Maruti,Swift Dzire ,Manual,521799,70126,1,Petrol
466,Pune,2020,Tata,Harrier  ,Manual,1508799,17654,1,Diesel
467,Pune,2015,Maruti,Celerio  ,Automatic,381999,47341,1,Petrol
468,Pune,2012,Honda,City  ,Manual,407999,80019,2,Petrol
469,Pune,2018,Volkswagen,Vento  ,Manual,681799,23719,1,Petrol
470,Pune,2015,Tata,Nano  ,Manual,203599,36486,1,Petrol
471,Pune,2019,Hyundai,Elite i20 ,Manual,844999,40297,1,Diesel
472,Pune,2018,Maruti,Swift  ,Automatic,668499,25907,1,Petrol
473,Pune,2014,Honda,City  ,Manual,475499,76721,1,Petrol
474,Pune,2019,Renault,TRIBER  ,Manual,666899,15847,1,Petrol
475,Pune,2017,Jeep,Compass  ,Manual,1432499,16118,1,Diesel
476,Pune,2013,Ford,Ecosport  ,Manual,490099,52561,1,Petrol
477,Pune,2013,Maruti,Swift Dzire ,Manual,450999,75005,1,Diesel
478,Pune,2017,Hyundai,Eon  ,Manual,362299,34962,1,Petrol
479,Pune,2016,Skoda,Rapid  ,Automatic,596099,91979,1,Diesel
480,Pune,2015,Ford,Figo Aspire ,Manual,450799,60456,1,Diesel
481,Pune,2016,Maruti,Vitara Brezza ,Manual,654199,157285,1,Diesel
482,Pune,2013,Maruti,Swift Dzire ,Manual,455599,88286,1,Diesel
483,Pune,2016,Hyundai,Creta  ,Manual,769599,48656,1,Petrol
484,Pune,2015,Renault,Duster  ,Manual,497599,172680,1,Diesel
485,Pune,2015,Volkswagen,Jetta  ,Automatic,943699,92831,1,Diesel
486,Pune,2018,Maruti,Vitara Brezza ,Manual,942399,73930,1,Diesel
487,Mumbai,2014,Maruti,Wagon R 1.0,Manual,358899,13712,1,Petrol
488,Mumbai,2018,Maruti,Swift  ,Automatic,688999,53119,2,Diesel
489,Mumbai,2019,Renault,TRIBER  ,Manual,726499,7440,1,Petrol
490,Mumbai,2020,Maruti,Celerio X ,Automatic,657599,4613,1,Petrol
491,Mumbai,2016,Maruti,Celerio  ,Automatic,422999,9836,2,Petrol
492,Mumbai,2012,Maruti,Swift Dzire ,Manual,461299,134186,1,Diesel
493,Mumbai,2014,Maruti,Ritz  ,Manual,407299,58849,1,Petrol
494,Mumbai,2019,Mahindra,XUV500  ,Automatic,1683899,29100,2,Diesel
496,Mumbai,2020,Honda,Amaze  ,Manual,642299,11596,1,Petrol
497,Mumbai,2017,Maruti,Swift  ,Manual,529299,33801,1,Petrol
498,Mumbai,2014,Maruti,Wagon R 1.0,Manual,351099,23640,1,Petrol
499,Mumbai,2021,Renault,Kwid  ,Automatic,595599,810,1,Petrol
500,Mumbai,2017,Tata,Tiago  ,Automatic,517599,3678,2,Petrol
501,Mumbai,2016,Maruti,Alto 800 ,Manual,291999,23578,2,Petrol
502,Mumbai,2016,Maruti,Swift Dzire ,Manual,637299,47547,1,Diesel
503,Mumbai,2020,Tata,NEXON  ,Manual,1049599,5327,1,Petrol
504,Mumbai,2015,Hyundai,Elite i20 ,Manual,502999,32964,2,Petrol
505,Mumbai,2012,Maruti,Swift Dzire ,Manual,423099,94,2,Diesel
506,Mumbai,2015,Maruti,Swift  ,Manual,499899,24045,1,Petrol
508,Mumbai,2019,MG,HECTOR  ,Manual,1736799,29347,1,Diesel
509,Mumbai,2020,Maruti,New Wagon-R ,Automatic,652899,11907,1,Petrol
510,Mumbai,2015,Maruti,Swift Dzire ,Manual,474299,53090,1,Petrol
511,Mumbai,2015,Maruti,Ciaz  ,Automatic,615699,42011,1,Petrol
512,Mumbai,2019,Renault,Kwid  ,Automatic,471499,3615,1,Petrol
513,Mumbai,2016,Honda,BR-V  ,Automatic,700299,84427,1,Petrol
514,Mumbai,2019,Honda,Civic  ,Manual,1498199,80920,1,Diesel
515,Mumbai,2019,Tata,Harrier  ,Manual,1597099,49744,1,Diesel
516,Mumbai,2020,Hyundai,AURA  ,Manual,617099,12810,1,Petrol
517,Mumbai,2014,Hyundai,Xcent  ,Manual,504499,61977,1,Petrol
518,Mumbai,2019,Maruti,New Wagon-R ,Manual,540999,30741,1,Petrol
519,Mumbai,2016,Hyundai,Elite i20 ,Manual,537999,25895,1,Petrol
520,Mumbai,2015,Honda,City  ,Manual,676799,57339,1,Petrol
521,Mumbai,2018,Hyundai,Grand i10 ,Manual,532999,16868,1,Petrol
522,Mumbai,2017,Maruti,Ciaz  ,Automatic,830099,30492,1,Petrol
523,Mumbai,2018,Toyota,Etios  ,Manual,617199,19949,2,Petrol
524,Mumbai,2015,Volkswagen,Polo  ,Automatic,538399,70639,2,Petrol
525,Mumbai,2015,Hyundai,Elite i20 ,Manual,476349,52222,1,Petrol
526,Mumbai,2019,Renault,Kwid  ,Automatic,441999,13513,1,Petrol
527,Mumbai,2017,Maruti,Celerio  ,Manual,452099,16313,1,Petrol
528,Mumbai,2014,Toyota,Corolla Altis ,Manual,741099,53337,1,Petrol
529,Mumbai,2016,Honda,Jazz  ,Manual,529099,34633,1,Petrol
530,Mumbai,2015,Hyundai,Creta  ,Manual,952399,31255,2,Diesel
531,Mumbai,2018,Hyundai,Eon  ,Manual,369299,25031,1,Petrol
532,Mumbai,2016,Hyundai,Grand i10 ,Manual,456799,21815,1,Petrol
533,Mumbai,2018,Honda,Amaze  ,Manual,555699,65631,1,Petrol
534,Mumbai,2016,Hyundai,Elite i20 ,Manual,561499,15692,2,Petrol
