City,Year,Brand,Car Name,Car model,Car Price,Car km,Owner,Car Type
Pune,2015,Hyundai,Hyundai Grand i10 ,Manual,453399,47041,1,Diesel
Pune,2016,Honda,Honda Jazz  ,Automatic,542699,41721,3,Petrol
Pune,2016,Honda,Honda Jazz  ,Manual,490499,9125,2,Petrol
Pune,2016,Hyundai,Hyundai Grand i10 ,Manual,458399,41171,1,Petrol
Pune,2016,Hyundai,Hyundai Elite i20 ,Manual,611299,43436,1,Petrol
Pune,2015,Honda,Honda Jazz  ,Manual,440899,75835,1,Petrol
Pune,2020,Renault,Renault TRIBER  ,Manual,709799,10256,1,Petrol
Pune,2019,Hyundai,Hyundai VENUE  ,Manual,1056299,17944,1,Petrol
Pune,2016,Maruti,Maruti Alto 800 ,Manual,316799,17995,1,Petrol
Pune,2019,Ford,Ford Ecosport  ,Automatic,980399,10343,1,Petrol
Pune,2013,Honda,Honda CRV  ,Automatic,874799,63578,2,Petrol
Pune,2018,Nissan,Nissan Micra  ,Automatic,597099,14624,1,Petrol
Pune,2016,Maruti,Maruti Wagon R 1.0,Automatic,453499,32851,1,Petrol
Pune,2016,Hyundai,Hyundai Elite i20 ,Manual,553499,51838,2,Petrol
Pune,2016,Maruti,Maruti Baleno  ,Manual,533699,43851,1,Petrol
Pune,2018,Maruti,Maruti Vitara Brezza ,Manual,896999,32546,1,Diesel
Pune,2019,Ford,Ford New Figo ,Manual,563599,14587,1,Petrol
Pune,2018,Maruti,Maruti Baleno  ,Manual,571899,29807,1,Petrol
Pune,2015,Volkswagen,Volkswagen Vento  ,Manual,550099,85796,2,Petrol
Pune,2014,Ford,Ford Ecosport  ,Manual,570099,75692,1,Diesel
Pune,2019,Maruti,Maruti Baleno  ,Manual,686899,18364,1,Petrol
Pune,2018,Maruti,Maruti Alto K10 ,Automatic,393799,15182,1,Petrol
Pune,2018,Maruti,Maruti Vitara Brezza ,Manual,969715,22440,2,Diesel
Pune,2017,Hyundai,Hyundai Verna  ,Manual,823499,64994,1,Petrol
Pune,2016,Maruti,Maruti Baleno  ,Manual,609599,25054,1,Petrol
Pune,2019,Hyundai,Hyundai GRAND I10 NIOS,Automatic,847999,25374,1,Diesel
Pune,2016,Hyundai,Hyundai Creta  ,Automatic,990799,54527,1,Petrol
Pune,2021,KIA,KIA SELTOS  ,Automatic,1684199,3918,1,Petrol
Pune,2014,Maruti,Maruti Celerio  ,Automatic,396899,30020,1,Petrol
Pune,2017,Ford,Ford Ecosport  ,Automatic,734199,43848,1,Petrol
Pune,2016,Maruti,Maruti Vitara Brezza ,Manual,749299,52045,1,Diesel
Pune,2016,Hyundai,Hyundai Grand i10 ,Manual,531699,21379,1,Petrol
Pune,2019,Maruti,Maruti XL6  ,Manual,1113299,13924,1,Petrol
Pune,2020,Maruti,Maruti Vitara Brezza ,Manual,963199,27621,1,Petrol
Pune,2019,MG,MG HECTOR  ,Automatic,1680199,6661,1,Petrol
Pune,2015,Nissan,Nissan Micra  ,Automatic,556699,51146,1,Petrol
Pune,2016,Maruti,Maruti Baleno  ,Manual,582799,28518,2,Petrol
Pune,2017,Volkswagen,Volkswagen Polo  ,Automatic,748499,42523,2,Petrol
Pune,2015,Honda,Honda City  ,Manual,704899,56153,2,Petrol
Pune,2018,Maruti,Maruti Baleno  ,Manual,642499,70209,1,Diesel
Pune,2016,Hyundai,Hyundai Grand i10 ,Manual,466199,31014,1,Petrol
Pune,2016,Maruti,Maruti Baleno  ,Manual,582199,40023,1,Petrol
Pune,2019,Hyundai,Hyundai Elite i20 ,Manual,740899,31263,1,Petrol
Pune,2018,Hyundai,Hyundai NEW SANTRO ,Manual,528899,15574,1,Petrol
Pune,2017,Toyota,Toyota Corolla Altis ,Automatic,1320399,39147,1,Petrol
Pune,2016,Hyundai,Hyundai Creta  ,Automatic,1066899,88181,1,Petrol
Pune,2017,Maruti,Maruti Vitara Brezza ,Manual,894399,30537,1,Diesel
Pune,2020,Honda,Honda Jazz  ,Manual,980899,5526,1,Petrol
Pune,2019,Ford,Ford Ecosport  ,Manual,848299,18388,1,Petrol
Pune,2015,Hyundai,Hyundai Elite i20 ,Manual,562999,63547,2,Petrol
Pune,2015,Maruti,Maruti Wagon R 1.0,Manual,370899,66231,1,Petrol
Pune,2017,Maruti,Maruti Alto 800 ,Manual,333699,18663,1,Petrol
Pune,2017,Jeep,Jeep Compass  ,Manual,1374199,70790,2,Diesel
Pune,2017,Hyundai,Hyundai Grand i10 ,Manual,510245,78928,1,Petrol
Pune,2021,Toyota,Toyota Glanza  ,Manual,817599,16051,1,Petrol
Pune,2020,Honda,Honda City  ,Automatic,1585399,11301,1,Petrol
Pune,2018,Maruti,Maruti IGNIS  ,Manual,497299,19645,1,Petrol
Pune,2019,Honda,Honda Amaze  ,Automatic,819099,21007,1,Petrol
Pune,2018,Maruti,Maruti S Cross ,Manual,823799,50901,1,Diesel
Pune,2016,Maruti,Maruti Baleno  ,Manual,600899,64916,1,Petrol
Pune,2015,Hyundai,Hyundai Creta  ,Automatic,865699,99149,1,Diesel
Pune,2016,Maruti,Maruti Baleno  ,Manual,596499,45783,1,Petrol
Pune,2017,Maruti,Maruti Wagon R 1.0,Manual,470899,15866,1,Petrol
Pune,2017,Maruti,Maruti Vitara Brezza ,Manual,887599,59832,1,Diesel
Pune,2020,Maruti,Maruti Baleno  ,Manual,730999,9113,2,Petrol
Pune,2016,Maruti,Maruti Baleno  ,Manual,587599,52955,1,Petrol
Pune,2017,Maruti,Maruti Wagon R 1.0,Manual,435099,41099,1,Petrol
Pune,2017,Toyota,Toyota Corolla Altis ,Automatic,1252999,34938,2,Petrol
Pune,2019,Honda,Honda Amaze  ,Automatic,826899,14557,1,Petrol
Pune,2019,Hyundai,Hyundai VENUE  ,Manual,971799,9551,1,Petrol
Pune,2017,Maruti,Maruti Baleno  ,Manual,593999,40928,1,Petrol
Pune,2018,Honda,Honda City  ,Manual,968899,41412,1,Petrol
Pune,2017,Jeep,Jeep Compass  ,Manual,1197999,41229,1,Diesel
Pune,2015,Hyundai,Hyundai i20 Active ,Manual,554199,35351,1,Petrol
Pune,2017,Hyundai,Hyundai Grand i10 ,Automatic,585999,18376,1,Petrol
Pune,2018,Maruti,Maruti Baleno  ,Manual,624099,30936,1,Petrol
Pune,2018,Maruti,Maruti Dzire  ,Manual,704199,12826,1,Petrol
Pune,2018,Maruti,Maruti Baleno  ,Manual,618999,30942,2,Petrol
Pune,2019,Hyundai,Hyundai GRAND I10 NIOS,Manual,648399,20241,2,Petrol
Pune,2018,Honda,Honda City  ,Automatic,1047599,26989,1,Petrol
Pune,2018,Maruti,Maruti Alto 800 ,Manual,347499,33032,1,Petrol
Pune,2017,Hyundai,Hyundai Creta  ,Automatic,1214599,74473,1,Diesel
Pune,2017,Hyundai,Hyundai Elite i20 ,Manual,682699,13801,2,Petrol
Pune,2019,Hyundai,Hyundai VENUE  ,Automatic,1011799,26878,2,Petrol
Pune,2018,Maruti,Maruti Baleno  ,Manual,662699,10521,1,Petrol
Pune,2019,MG,MG HECTOR  ,Automatic,1568199,13657,2,Petrol
Pune,2017,Honda,Honda City  ,Automatic,1022599,48998,1,Petrol
Pune,2019,Ford,Ford Ecosport  ,Automatic,997999,22976,1,Petrol
Pune,2018,Honda,Honda City  ,Automatic,1092099,23136,1,Petrol
Pune,2021,Maruti,Maruti S PRESSO ,Manual,487992,3430,1,Petrol
Pune,2017,Maruti,Maruti IGNIS  ,Manual,528499,15950,1,Petrol
Pune,2017,Hyundai,Hyundai Creta  ,Automatic,1145899,77391,1,Diesel
Pune,2020,Toyota,Toyota YARIS  ,Automatic,1045199,11802,1,Petrol
Pune,2018,Hyundai,Hyundai Elite i20 ,Automatic,792499,11976,1,Petrol
Pune,2018,Maruti,Maruti S Cross ,Manual,871999,57650,1,Diesel
Pune,2019,Ford,Ford Ecosport  ,Automatic,995489,51813,1,Petrol
Pune,2018,Hyundai,Hyundai Verna  ,Automatic,1157299,36968,1,Petrol
Pune,2017,Maruti,Maruti S Cross ,Manual,997699,60029,1,Diesel
Pune,2017,Maruti,Maruti S Cross ,Manual,971299,29187,1,Diesel
Pune,2018,Hyundai,Hyundai Creta  ,Automatic,1301673,69862,1,Petrol
Pune,2016,Maruti,Maruti Vitara Brezza ,Manual,732099,97336,1,Diesel
Pune,2018,Maruti,Maruti S Cross ,Manual,875199,62801,1,Diesel
Pune,2018,Hyundai,Hyundai Creta  ,Automatic,1192599,14616,1,Petrol
Pune,2017,Hyundai,Hyundai Grand i10 ,Automatic,606599,25550,1,Petrol
Pune,2018,Toyota,Toyota YARIS  ,Automatic,1010069,52811,1,Petrol
Pune,2019,Jeep,Jeep Compass  ,Automatic,1901599,20133,1,Petrol
Pune,2017,Maruti,Maruti S Cross ,Manual,968699,69701,1,Diesel
Pune,2018,Tata,Tata Hexa  ,Automatic,1250999,63591,1,Diesel
Pune,2019,Mahindra,Mahindra MARAZZO  ,Manual,1281599,49940,1,Diesel
Pune,2018,Ford,Ford Ecosport  ,Manual,879389,17171,2,Petrol
Pune,2021,Toyota,Toyota Glanza  ,Automatic,1027299,40270,1,Petrol
Pune,2018,Toyota,Toyota YARIS  ,Automatic,1067599,20413,1,Petrol
Pune,2017,Maruti,Maruti S Cross ,Manual,840799,81005,1,Diesel
Pune,2017,Hyundai,Hyundai Tucson New ,Automatic,1918299,72581,1,Diesel
Pune,2015,Maruti,Maruti Alto 800 ,Manual,299899,8643,1,Petrol
Pune,2014,Maruti,Maruti Swift Dzire ,Manual,467999,32393,1,Petrol
Pune,2010,Hyundai,Hyundai i10  ,Manual,243199,60839,2,Petrol
Pune,2014,Maruti,Maruti Swift Dzire ,Manual,441599,30794,2,Petrol
Pune,2021,Maruti,Maruti Ertiga  ,Manual,1098099,2237,1,Petrol
Pune,2014,Maruti,Maruti Swift Dzire ,Manual,527499,116371,1,Diesel
Pune,2015,Maruti,Maruti Ertiga  ,Manual,681499,30046,1,Petrol
Pune,2015,Jaguar,Jaguar XF  ,Automatic,1927899,47602,1,Diesel
Pune,2010,Toyota,Toyota Innova  ,Manual,468599,225759,2,Diesel
Pune,2018,Volkswagen,Volkswagen Polo  ,Manual,704699,55323,1,Diesel
Pune,2014,Maruti,Maruti Swift Dzire ,Manual,521799,70126,1,Petrol
Pune,2020,Tata,Tata Harrier  ,Manual,1508799,17654,1,Diesel
Pune,2015,Maruti,Maruti Celerio  ,Automatic,381999,47341,1,Petrol
Pune,2012,Honda,Honda City  ,Manual,407999,80019,2,Petrol
Pune,2018,Volkswagen,Volkswagen Vento  ,Manual,681799,23719,1,Petrol
Pune,2015,Tata,Tata Nano  ,Manual,203599,36486,1,Petrol
Pune,2019,Hyundai,Hyundai Elite i20 ,Manual,844999,40297,1,Diesel
Pune,2018,Maruti,Maruti Swift  ,Automatic,668499,25907,1,Petrol
Pune,2014,Honda,Honda City  ,Manual,475499,76721,1,Petrol
Pune,2019,Renault,Renault TRIBER  ,Manual,666899,15847,1,Petrol
Pune,2017,Jeep,Jeep Compass  ,Manual,1432499,16118,1,Diesel
Pune,2013,Ford,Ford Ecosport  ,Manual,490099,52561,1,Petrol
Pune,2013,Maruti,Maruti Swift Dzire ,Manual,450999,75005,1,Diesel
Pune,2017,Hyundai,Hyundai Eon  ,Manual,362299,34962,1,Petrol
Pune,2016,Skoda,Skoda Rapid  ,Automatic,596099,91979,1,Diesel
Pune,2015,Ford,Ford Figo Aspire ,Manual,450799,60456,1,Diesel
Pune,2016,Maruti,Maruti Vitara Brezza ,Manual,654199,157285,1,Diesel
Pune,2013,Maruti,Maruti Swift Dzire ,Manual,455599,88286,1,Diesel
Pune,2016,Hyundai,Hyundai Creta  ,Manual,769599,48656,1,Petrol
Pune,2015,Renault,Renault Duster  ,Manual,497599,172680,1,Diesel
Pune,2015,Volkswagen,Volkswagen Jetta  ,Automatic,943699,92831,1,Diesel
Pune,2018,Maruti,Maruti Vitara Brezza ,Manual,942399,73930,1,Diesel
Mumbai,2014,Maruti,Maruti Wagon R 1.0,Manual,358899,13712,1,Petrol
Mumbai,2018,Maruti,Maruti Swift  ,Automatic,688999,53119,2,Diesel
Mumbai,2019,Renault,Renault TRIBER  ,Manual,726499,7440,1,Petrol
Mumbai,2020,Maruti,Maruti Celerio X ,Automatic,657599,4613,1,Petrol
Mumbai,2016,Maruti,Maruti Celerio  ,Automatic,422999,9836,2,Petrol
Mumbai,2012,Maruti,Maruti Swift Dzire ,Manual,461299,134186,1,Diesel
Mumbai,2014,Maruti,Maruti Ritz  ,Manual,407299,58849,1,Petrol
Mumbai,2019,Mahindra,Mahindra XUV500  ,Automatic,1683899,29100,2,Diesel
Mumbai,2020,Honda,Honda Amaze  ,Manual,642299,11596,1,Petrol
Mumbai,2017,Maruti,Maruti Swift  ,Manual,529299,33801,1,Petrol
Mumbai,2014,Maruti,Maruti Wagon R 1.0,Manual,351099,23640,1,Petrol
Mumbai,2021,Renault,Renault Kwid  ,Automatic,595599,810,1,Petrol
Mumbai,2017,Tata,Tata Tiago  ,Automatic,517599,3678,2,Petrol
Mumbai,2016,Maruti,Maruti Alto 800 ,Manual,291999,23578,2,Petrol
Mumbai,2016,Maruti,Maruti Swift Dzire ,Manual,637299,47547,1,Diesel
Mumbai,2020,Tata,Tata NEXON  ,Manual,1049599,5327,1,Petrol
Mumbai,2015,Hyundai,Hyundai Elite i20 ,Manual,502999,32964,2,Petrol
Mumbai,2012,Maruti,Maruti Swift Dzire ,Manual,423099,94,2,Diesel
Mumbai,2015,Maruti,Maruti Swift  ,Manual,499899,24045,1,Petrol
Mumbai,2019,MG,MG HECTOR  ,Manual,1736799,29347,1,Diesel
Mumbai,2020,Maruti,Maruti New Wagon-R ,Automatic,652899,11907,1,Petrol
Mumbai,2015,Maruti,Maruti Swift Dzire ,Manual,474299,53090,1,Petrol
Mumbai,2015,Maruti,Maruti Ciaz  ,Automatic,615699,42011,1,Petrol
Mumbai,2019,Renault,Renault Kwid  ,Automatic,471499,3615,1,Petrol
Mumbai,2016,Honda,Honda BR-V  ,Automatic,700299,84427,1,Petrol
Mumbai,2019,Honda,Honda Civic  ,Manual,1498199,80920,1,Diesel
Mumbai,2019,Tata,Tata Harrier  ,Manual,1597099,49744,1,Diesel
Mumbai,2020,Hyundai,Hyundai AURA  ,Manual,617099,12810,1,Petrol
Mumbai,2014,Hyundai,Hyundai Xcent  ,Manual,504499,61977,1,Petrol
Mumbai,2019,Maruti,Maruti New Wagon-R ,Manual,540999,30741,1,Petrol
Mumbai,2016,Hyundai,Hyundai Elite i20 ,Manual,537999,25895,1,Petrol
Mumbai,2015,Honda,Honda City  ,Manual,676799,57339,1,Petrol
Mumbai,2018,Hyundai,Hyundai Grand i10 ,Manual,532999,16868,1,Petrol
Mumbai,2017,Maruti,Maruti Ciaz  ,Automatic,830099,30492,1,Petrol
Mumbai,2018,Toyota,Toyota Etios  ,Manual,617199,19949,2,Petrol
Mumbai,2015,Volkswagen,Volkswagen Polo  ,Automatic,538399,70639,2,Petrol
Mumbai,2015,Hyundai,Hyundai Elite i20 ,Manual,476349,52222,1,Petrol
Mumbai,2019,Renault,Renault Kwid  ,Automatic,441999,13513,1,Petrol
Mumbai,2017,Maruti,Maruti Celerio  ,Manual,452099,16313,1,Petrol
Mumbai,2014,Toyota,Toyota Corolla Altis ,Manual,741099,53337,1,Petrol
Mumbai,2016,Honda,Honda Jazz  ,Manual,529099,34633,1,Petrol
Mumbai,2015,Hyundai,Hyundai Creta  ,Manual,952399,31255,2,Diesel
Mumbai,2018,Hyundai,Hyundai Eon  ,Manual,369299,25031,1,Petrol
Mumbai,2016,Hyundai,Hyundai Grand i10 ,Manual,456799,21815,1,Petrol
Mumbai,2018,Honda,Honda Amaze  ,Manual,555699,65631,1,Petrol
Mumbai,2016,Hyundai,Hyundai Elite i20 ,Manual,561499,15692,2,Petrol
Mumbai,2015,Hyundai,Hyundai Creta  ,Manual,956199,41887,1,Diesel
Mumbai,2019,Hyundai,Hyundai Creta  ,Manual,1348999,18549,2,Petrol
Mumbai,2019,Mahindra,Mahindra XUV 3OO ,Manual,1167699,39391,1,Diesel
Mumbai,2017,Ford,Ford Ecosport  ,Automatic,844999,471,1,Petrol
Mumbai,2019,Honda,Honda Jazz  ,Automatic,857399,12037,1,Petrol
Mumbai,2014,Honda,Honda City  ,Manual,550199,91203,2,Diesel
Mumbai,2019,Honda,Honda Amaze  ,Manual,636599,9076,1,Petrol
Mumbai,2019,Maruti,Maruti Dzire  ,Automatic,698999,31248,1,Petrol
Mumbai,2016,Maruti,Maruti Ciaz  ,Manual,633549,32503,1,Petrol
Mumbai,2016,Maruti,Maruti Baleno  ,Manual,598799,24678,1,Petrol
Mumbai,2016,Honda,Honda Jazz  ,Manual,562899,32071,1,Petrol
Mumbai,2018,Hyundai,Hyundai Elite i20 ,Manual,586069,42012,1,Petrol
Mumbai,2016,Hyundai,Hyundai Elite i20 ,Manual,495099,130064,1,Petrol
Mumbai,2018,Renault,Renault Kwid  ,Automatic,414399,20036,1,Petrol
Mumbai,2016,Maruti,Maruti Wagon R 1.0,Manual,404799,18537,2,Petrol
Mumbai,2016,Maruti,Maruti Wagon R 1.0,Automatic,430499,9073,1,Petrol
Mumbai,2014,Hyundai,Hyundai Grand i10 ,Manual,402799,38225,2,Petrol
Mumbai,2016,Honda,Honda City  ,Manual,678399,85211,1,Petrol
Mumbai,2019,KIA,KIA SELTOS  ,Manual,1613699,12408,1,Petrol
Mumbai,2016,Maruti,Maruti Baleno  ,Manual,580699,32556,1,Petrol
Mumbai,2015,Honda,Honda Jazz  ,Manual,521399,16566,1,Petrol
Mumbai,2014,Hyundai,Hyundai Grand i10 ,Manual,387999,43624,2,Petrol
Mumbai,2016,Hyundai,Hyundai Grand i10 ,Manual,432399,59839,1,Petrol
Mumbai,2013,Honda,Honda Amaze  ,Manual,411999,39409,1,Petrol
Mumbai,2020,Hyundai,Hyundai Creta  ,Automatic,1942699,25706,1,Diesel
Mumbai,2016,Hyundai,Hyundai Elite i20 ,Manual,570199,43278,1,Petrol
Mumbai,2020,Hyundai,Hyundai Creta  ,Manual,1508299,13708,1,Petrol
Mumbai,2018,Hyundai,Hyundai NEW SANTRO ,Manual,485799,43734,1,Petrol
Mumbai,2016,Hyundai,Hyundai Elite i20 ,Manual,633199,65377,2,Diesel
Mumbai,2018,Maruti,Maruti Baleno  ,Manual,650499,16093,1,Petrol
Mumbai,2021,Datsun,Datsun Redi Go ,Manual,472299,291,1,Petrol
Mumbai,2016,Volkswagen,Volkswagen Vento  ,Automatic,713349,81316,1,Diesel
Mumbai,2017,Ford,Ford Ecosport  ,Manual,695399,43284,1,Diesel
Mumbai,2019,Ford,Ford Ecosport  ,Manual,814099,19840,1,Petrol
Mumbai,2014,Hyundai,Hyundai i20  ,Manual,452099,40495,1,Petrol
Mumbai,2014,Hyundai,Hyundai Grand i10 ,Manual,401199,58292,2,Petrol
Mumbai,2018,Maruti,Maruti Dzire  ,Manual,676799,15053,1,Petrol
Mumbai,2019,Maruti,Maruti Baleno  ,Manual,676799,21363,2,Petrol
Mumbai,2014,Hyundai,Hyundai Grand i10 ,Manual,404599,57325,2,Petrol
Mumbai,2018,Maruti,Maruti Dzire  ,Manual,646899,52858,2,Petrol
Mumbai,2017,Maruti,Maruti Baleno  ,Manual,582699,12186,1,Petrol
Mumbai,2016,Hyundai,Hyundai Grand i10 ,Manual,475699,28987,1,Petrol
Mumbai,2015,Hyundai,Hyundai Grand i10 ,Manual,450699,66495,1,Petrol
Mumbai,2018,Hyundai,Hyundai Eon  ,Manual,361299,27167,1,Petrol
Mumbai,2019,Maruti,Maruti Vitara Brezza ,Manual,969799,49685,1,Diesel
Mumbai,2021,Honda,Honda Amaze  ,Automatic,964299,11312,1,Petrol
Mumbai,2018,Maruti,Maruti Dzire  ,Manual,649499,40489,1,Petrol
Mumbai,2016,Maruti,Maruti Wagon R 1.0,Manual,420799,23055,1,Petrol
Mumbai,2018,Maruti,Maruti Dzire  ,Manual,704199,19132,1,Petrol
Mumbai,2017,Maruti,Maruti Baleno  ,Manual,576659,23954,1,Petrol
Mumbai,2017,Maruti,Maruti Wagon R 1.0,Manual,445899,25038,1,Petrol
Mumbai,2016,Ford,Ford Ecosport  ,Automatic,669399,66563,1,Petrol
Mumbai,2017,Hyundai,Hyundai Elite i20 ,Manual,643499,35165,1,Petrol
Mumbai,2018,Honda,Honda Jazz  ,Automatic,691399,53415,1,Petrol
Mumbai,2017,Maruti,Maruti Alto 800 ,Manual,305599,20050,1,Petrol
Mumbai,2017,Volkswagen,Volkswagen Polo  ,Automatic,792566,48562,1,Petrol
Mumbai,2018,Maruti,Maruti Dzire  ,Manual,762599,30362,2,Diesel
Mumbai,2020,Tata,Tata ALTROZ  ,Manual,826099,17689,1,Petrol
Mumbai,2018,Maruti,Maruti Dzire  ,Automatic,719799,53333,1,Diesel
Mumbai,2017,Hyundai,Hyundai Verna  ,Manual,738199,43088,2,Petrol
Mumbai,2017,Honda,Honda City  ,Manual,738639,19415,1,Petrol
Mumbai,2017,Jeep,Jeep Compass  ,Manual,1419999,78451,1,Diesel
Mumbai,2016,Maruti,Maruti Baleno  ,Manual,558499,51684,1,Petrol
Mumbai,2019,Maruti,Maruti Baleno  ,Manual,694299,44408,1,Petrol
Mumbai,2019,MG,MG HECTOR  ,Manual,1670899,49110,1,Diesel
Mumbai,2020,Tata,Tata ALTROZ  ,Manual,805399,16667,1,Petrol
Mumbai,2021,Skoda,Skoda Rapid  ,Automatic,1359999,3357,1,Petrol
Mumbai,2016,Ford,Ford Ecosport  ,Manual,756699,71,1,Diesel
Mumbai,2020,Tata,Tata ALTROZ  ,Manual,832199,20736,1,Petrol
Mumbai,2018,Maruti,Maruti S Cross ,Manual,872199,47301,1,Diesel
Mumbai,2017,Hyundai,Hyundai Creta  ,Manual,924099,32930,1,Petrol
Mumbai,2018,Maruti,Maruti Baleno  ,Manual,619199,21197,1,Petrol
Mumbai,2019,MG,MG HECTOR  ,Manual,1663099,38726,1,Diesel
Mumbai,2018,Maruti,Maruti Baleno  ,Manual,659399,17514,2,Petrol
Mumbai,2017,Jeep,Jeep Compass  ,Manual,1293399,62919,1,Diesel
Mumbai,2016,Maruti,Maruti Vitara Brezza ,Manual,717999,53131,1,Diesel
Mumbai,2017,Hyundai,Hyundai Grand i10 ,Manual,652399,13313,1,Diesel
Mumbai,2019,MG,MG HECTOR  ,Manual,1694005,73681,1,Diesel
Mumbai,2015,Maruti,Maruti Alto K10 ,Manual,319299,44178,1,Petrol
Mumbai,2019,Maruti,Maruti S Cross ,Manual,1119499,20768,1,Diesel
Mumbai,2020,Tata,Tata TIGOR  ,Manual,716099,12618,1,Petrol
Mumbai,2017,Honda,Honda City  ,Manual,918699,25701,1,Petrol
Mumbai,2019,Maruti,Maruti Baleno  ,Manual,750799,12212,1,Petrol
Mumbai,2020,Tata,Tata ALTROZ  ,Manual,791949,10543,1,Petrol
Mumbai,2017,Mahindra,Mahindra TUV300  ,Manual,823099,47726,1,Diesel
Mumbai,2017,Maruti,Maruti Baleno  ,Manual,616199,37322,2,Petrol
Mumbai,2019,Maruti,Maruti Alto  ,Manual,398155,14577,1,Petrol
Mumbai,2020,Maruti,Maruti S PRESSO ,Manual,470855,13332,1,Petrol
Mumbai,2017,Honda,Honda City  ,Automatic,978999,19400,2,Petrol
Mumbai,2018,Maruti,Maruti Baleno  ,Manual,660699,33893,2,Petrol
Mumbai,2017,Ford,Ford Ecosport  ,Automatic,733499,34647,2,Petrol
Mumbai,2021,Maruti,Maruti S PRESSO ,Manual,484199,5952,1,Petrol
Mumbai,2017,Maruti,Maruti Baleno  ,Manual,624599,46880,1,Petrol
Mumbai,2017,Hyundai,Hyundai Elite i20 ,Manual,658499,47830,1,Petrol
Mumbai,2020,Maruti,Maruti S PRESSO ,Automatic,535799,8355,1,Petrol
Mumbai,2019,Maruti,Maruti Alto  ,Manual,392799,13333,1,Petrol
Mumbai,2016,Volkswagen,Volkswagen Ameo  ,Manual,501799,30635,1,Petrol
Mumbai,2017,Maruti,Maruti Baleno  ,Manual,643999,29328,1,Petrol
Mumbai,2020,Maruti,Maruti S PRESSO ,Automatic,491099,5746,3,Petrol
Mumbai,2019,Ford,Ford Ecosport  ,Automatic,840799,7380,2,Petrol
Mumbai,2017,Maruti,Maruti Baleno  ,Manual,648199,39028,1,Petrol
Mumbai,2018,Maruti,Maruti Ciaz  ,Manual,835699,27292,1,Petrol
Mumbai,2015,Hyundai,Hyundai Creta  ,Manual,841899,110666,1,Diesel
Mumbai,2015,Hyundai,Hyundai i20 Active ,Manual,609599,71869,1,Diesel
Mumbai,2015,Hyundai,Hyundai i20 Active ,Manual,581299,143492,1,Diesel
Mumbai,2017,Maruti,Maruti Dzire  ,Manual,662199,107368,1,Diesel
Mumbai,2018,Hyundai,Hyundai Creta  ,Automatic,1317599,57341,1,Diesel
Mumbai,2019,Honda,Honda Civic  ,Automatic,1669699,30026,1,Petrol
Mumbai,2018,Maruti,Maruti Alto K10 ,Manual,420399,12709,1,Petrol
Mumbai,2018,Honda,Honda WR-V  ,Manual,861699,15414,1,Petrol
Mumbai,2018,Ford,Ford Ecosport  ,Manual,847599,69796,1,Diesel
Mumbai,2017,Ford,Ford Ecosport  ,Automatic,740499,53135,2,Petrol
Mumbai,2019,Maruti,Maruti Baleno  ,Manual,810999,8544,1,Petrol
Mumbai,2018,Toyota,Toyota YARIS  ,Automatic,1036599,79209,1,Petrol
Mumbai,2017,Hyundai,Hyundai i20 Active ,Manual,711499,21416,1,Petrol
Mumbai,2018,Hyundai,Hyundai Verna  ,Automatic,1099199,15953,1,Petrol
Mumbai,2020,KIA,KIA SELTOS  ,Automatic,1911499,11207,1,Petrol
Mumbai,2018,Tata,Tata Hexa  ,Manual,1071299,91825,1,Diesel
Mumbai,2018,Ford,Ford Ecosport  ,Automatic,792199,40807,1,Petrol
Mumbai,2020,KIA,KIA SELTOS  ,Automatic,1892599,26650,1,Petrol
Mumbai,2017,Ford,Ford Ecosport  ,Automatic,901699,32505,1,Petrol
Mumbai,2018,Hyundai,Hyundai Verna  ,Automatic,1013199,60463,1,Petrol
Mumbai,2018,Hyundai,Hyundai Verna  ,Automatic,1144899,8856,1,Petrol
Mumbai,2019,Toyota,Toyota Glanza  ,Automatic,736249,44394,1,Petrol
Mumbai,2019,Toyota,Toyota Glanza  ,Automatic,816499,32985,1,Petrol
Mumbai,2018,Maruti,Maruti Baleno  ,Manual,728999,23793,1,Petrol
Mumbai,2019,Jeep,Jeep Compass  ,Automatic,1681399,30583,2,Petrol
Mumbai,2017,Maruti,Maruti IGNIS  ,Automatic,500999,31920,2,Petrol
Mumbai,2018,Honda,Honda WR-V  ,Manual,889299,66878,1,Diesel
Mumbai,2015,Maruti,Maruti Celerio  ,Manual,359999,22939,1,Petrol
Mumbai,2013,Hyundai,Hyundai i20  ,Manual,379199,34587,1,Petrol
Mumbai,2012,Hyundai,Hyundai i20  ,Manual,390399,38910,1,Petrol
Mumbai,2015,Volkswagen,Volkswagen Polo  ,Automatic,518299,94384,1,Petrol
Mumbai,2013,Hyundai,Hyundai i20  ,Manual,396099,41342,2,Petrol
Mumbai,2018,Toyota,Toyota Innova Crysta ,Automatic,2157799,37590,1,Diesel
Mumbai,2017,Volkswagen,Volkswagen Polo  ,Automatic,701399,30224,2,Petrol
Mumbai,2017,Hyundai,Hyundai Elite i20 ,Manual,526299,41211,1,Petrol
Mumbai,2018,Renault,Renault Kwid  ,Automatic,440899,5862,1,Petrol
Mumbai,2019,Hyundai,Hyundai Grand i10 ,Manual,604099,44274,1,Petrol + CNG
Mumbai,2015,Maruti,Maruti Baleno  ,Manual,536999,25316,1,Petrol
